"harmMeans_Lam" "arithMeans_Lam" "harmMeans_Mu" "arithMeans_Mu" "harmMeans_NetDiv" "arithMeans_NetDiv" "harmMeans_NetDiv_sub" "arithMeans_NetDiv_sub"
"Pteropus_melanopogon_PTEROPODIDAE_CHIROPTERA" 0.515433384442109 0.530602976903132 0.0120320963146985 0.0870744801476 0.413084396530068 0.443528496755532 0.50340128812741 0.443528496755532
"Pteropus_melanotus_PTEROPODIDAE_CHIROPTERA" 0.506980205810148 0.528695044504987 0.0119875371377228 0.0870832985372 0.402239260750441 0.441611745967787 0.494992668672425 0.441611745967787
"Pteropus_molossinus_PTEROPODIDAE_CHIROPTERA" 0.408494783059757 0.437834616002657 0.0108687555339798 0.079195557887157 0.317415085520812 0.3586390581155 0.397626027525777 0.3586390581155
"Pteropus_neohibernicus_PTEROPODIDAE_CHIROPTERA" 0.498838366110843 0.530414112493343 0.0120227535449611 0.0870718601596 0.412300765284189 0.443342252333743 0.486815612565882 0.443342252333743
"Pteropus_niger_PTEROPODIDAE_CHIROPTERA" 0.514651152328806 0.530511842279306 0.012026825876746 0.0870729329276 0.413722157618508 0.443438909351706 0.50262432645206 0.443438909351706
"Pteropus_nitendiensis_PTEROPODIDAE_CHIROPTERA" 0.511541920402429 0.530205972043926 0.0120384698418779 0.0871611030846 0.415864701838764 0.443044868959326 0.499503450560551 0.443044868959326
"Pteropus_ocularis_PTEROPODIDAE_CHIROPTERA" 0.424457986786923 0.448029543109499 0.0110834030236779 0.079923037804257 0.332580228815021 0.368106505305242 0.413374583763245 0.368106505305242
"Pteropus_ornatus_PTEROPODIDAE_CHIROPTERA" 0.506380133302593 0.530202340027757 0.0120246439340652 0.0870594953706 0.40341945437356 0.443142844657158 0.494355489368528 0.443142844657157
"Pteropus_pelagicus_PTEROPODIDAE_CHIROPTERA" 0.408327312010071 0.437828642122591 0.0108601626177065 0.079183398959157 0.317350388030466 0.358645243163434 0.397467149392364 0.358645243163434
"Pteropus_pelewensis_PTEROPODIDAE_CHIROPTERA" 0.515669883186928 0.530901678910526 0.0120195787226968 0.0870306086706 0.413363546973592 0.443871070239926 0.503650304464231 0.443871070239926
"Pteropus_personatus_PTEROPODIDAE_CHIROPTERA" 0.462737447578199 0.490087032522931 0.0115641205688632 0.08345156139346 0.370315564117348 0.406635471129471 0.451173327009335 0.406635471129471
"Pteropus_pilosus_PTEROPODIDAE_CHIROPTERA" 0.491414485180336 0.522083474782189 0.0118630966684249 0.086573106642 0.4015895672869 0.435510368140189 0.479551388511911 0.435510368140189
"Pteropus_pohlei_PTEROPODIDAE_CHIROPTERA" 0.514867074903103 0.530855378922458 0.0120199263376836 0.0870398082206 0.413573910534778 0.443815570701858 0.50284714856542 0.443815570701858
"Pteropus_poliocephalus_PTEROPODIDAE_CHIROPTERA" 0.489965256495523 0.529838648460188 0.0120370250738212 0.0871767243126 0.415148452102568 0.442661924147588 0.477928231421701 0.442661924147588
"Pteropus_pselaphon_PTEROPODIDAE_CHIROPTERA" 0.480076086114824 0.499693514013906 0.0117483055800507 0.08424812215976 0.385116173850522 0.415445391854146 0.468327780534773 0.415445391854146
"Pteropus_pumilus_PTEROPODIDAE_CHIROPTERA" 0.515323433845498 0.530553353283815 0.0120280771470649 0.0870731268876 0.413263450297497 0.443480226396215 0.503295356698434 0.443480226396215
"Pteropus_rayneri_PTEROPODIDAE_CHIROPTERA" 0.513767910491527 0.530494188771013 0.0120264722108187 0.0871269927776 0.413329014269258 0.443367195993413 0.501741438280708 0.443367195993413
"Pteropus_rennelli_PTEROPODIDAE_CHIROPTERA" 0.511444327821452 0.529572527764598 0.0120272751269515 0.0868744441659 0.411596325192268 0.442698083598698 0.4994170526945 0.442698083598698
"Pteropus_rodricensis_PTEROPODIDAE_CHIROPTERA" 0.514876452599296 0.53042973756422 0.0120250987096661 0.0870237725556 0.412546506579655 0.44340596500862 0.50285135388963 0.44340596500862
"Pteropus_rufus_PTEROPODIDAE_CHIROPTERA" 0.508472345002783 0.530548096688747 0.0120252551680601 0.0870299552756 0.413498178702954 0.443518141413147 0.496447089834723 0.443518141413147
"Pteropus_samoensis_PTEROPODIDAE_CHIROPTERA" 0.512061019916032 0.530380334853299 0.0120272179477791 0.0870737529876 0.442954189391839 0.443306581865699 0.500033801968253 0.443306581865699
"Pteropus_scapulatus_PTEROPODIDAE_CHIROPTERA" 0.395434343005237 0.44884013556388 0.0114058656347638 0.08102405673174 0.302165171780337 0.36781607883214 0.384028477370473 0.36781607883214
"Pteropus_seychellensis_PTEROPODIDAE_CHIROPTERA" 0.515458167162421 0.530594455202047 0.0120252890082811 0.0870304952756 0.413196429635875 0.443563959926447 0.50343287815414 0.443563959926447
"Pteropus_speciosus_PTEROPODIDAE_CHIROPTERA" 0.515579724335435 0.530866078395838 0.0120163805238589 0.0870304557346 0.413302936472347 0.443835622661238 0.503563343811576 0.443835622661238
"Pteropus_subniger_PTEROPODIDAE_CHIROPTERA" 0.476820955025414 0.497779927997955 0.011787360080481 0.08444469970456 0.379368493501493 0.413335228293395 0.465033594944933 0.413335228293395
"Pteropus_temminckii_PTEROPODIDAE_CHIROPTERA" 0.507508318868448 0.529816148675577 0.012042699130055 0.0873829559146 0.535912074962131 0.442433192760977 0.495465619738393 0.442433192760977
"Pteropus_tokudae_PTEROPODIDAE_CHIROPTERA" 0.40822892274286 0.437794734053535 0.0108612588801323 0.079274731529157 0.318197193930623 0.358520002524378 0.397367663862728 0.358520002524378
"Pteropus_tonganus_PTEROPODIDAE_CHIROPTERA" 0.515465710378244 0.530858132870196 0.012021563866026 0.0870309681286 0.413208797947312 0.443827164741596 0.503444146512218 0.443827164741596
"Pteropus_tuberculatus_PTEROPODIDAE_CHIROPTERA" 0.510940888117318 0.530349349922049 0.0120286491765774 0.0871354337356 0.415220435986376 0.443213916186449 0.498912238940741 0.443213916186449
"Pteropus_ualanus_PTEROPODIDAE_CHIROPTERA" 0.514243796100629 0.530324341302873 0.0120245687377275 0.0870247852656 0.412738102938859 0.443299556037273 0.502219227362902 0.443299556037273
"Pteropus_vampyrus_PTEROPODIDAE_CHIROPTERA" 0.51532729582498 0.530595207640028 0.0120288240546142 0.0870392223436 0.412976387263385 0.443555985296428 0.503298471770366 0.443555985296428
"Pteropus_vetulus_PTEROPODIDAE_CHIROPTERA" 0.472130865967097 0.496135718581482 0.0117133027585295 0.08421708712816 0.376914216611945 0.411918631453322 0.460417563208567 0.411918631453322
"Pteropus_voeltzkowi_PTEROPODIDAE_CHIROPTERA" 0.512878285477403 0.530229258850247 0.0120362255593996 0.0871050911816 0.411476007222072 0.443124167668647 0.500842059918003 0.443124167668647
"Pteropus_woodfordi_PTEROPODIDAE_CHIROPTERA" 0.402772930057832 0.437849410025081 0.0108616920755549 0.079208585209157 0.317843278356472 0.358640824815924 0.391911237982277 0.358640824815924
"Pteropus_yapensis_PTEROPODIDAE_CHIROPTERA" 0.515669883186928 0.530901678910526 0.0120195787226968 0.0870306086706 0.413363546973592 0.443871070239926 0.503650304464231 0.443871070239926
"Ptilocercus_lowii_PTILOCERCIDAE_SCANDENTIA" 0.0755479570977702 0.14400969852073 0.0280646274078888 0.088764240175845 0.130874768101558 0.0552454583448852 0.0474833296898814 0.0552454583448852
"Pudu_mephistophiles_CERVIDAE_CETARTIODACTYLA" 0.279484036506419 0.282401041311809 0.00616017062034426 0.0480513859146654 0.223010561451002 0.234349655397144 0.273323865886074 0.234349655397144
"Pudu_puda_CERVIDAE_CETARTIODACTYLA" 0.276064162681034 0.282328822888613 0.00616249422104972 0.0479083186593654 0.226325441249331 0.234420504229248 0.269901668459985 0.234420504229248
"Puma_concolor_FELIDAE_CARNIVORA" 0.282884457573228 0.285672900662622 0.090342191553755 0.1375142069049 0.141429985820001 0.148158693757722 0.192542266019473 0.148158693757722
"Punomys_kofordi_CRICETIDAE_RODENTIA" 0.196624013847507 0.199082416312417 0.000774137872518801 0.0080356736636843 0.191149874456317 0.191046742648733 0.195849875974989 0.191046742648733
"Punomys_lemminus_CRICETIDAE_RODENTIA" 0.196999088274056 0.199105537009738 0.000772583257835935 0.0079966874532223 0.190621560542162 0.191108849556515 0.19622650501622 0.191108849556515
"Pusa_caspica_PHOCIDAE_CARNIVORA" 0.28196181700862 0.284535296209764 0.0995148214533169 0.1381707031771 0.141240359946222 0.146364593032664 0.182446995555304 0.146364593032664
"Pusa_hispida_PHOCIDAE_CARNIVORA" 0.282150439552208 0.284569773967647 0.0995195056323341 0.1381843174871 0.141250026450187 0.146385456480547 0.182630933919874 0.146385456480547
"Pusa_sibirica_PHOCIDAE_CARNIVORA" 0.282078204479167 0.284559936433325 0.0995098354353871 0.1381673674671 0.140935762142051 0.146392568966225 0.18256836904378 0.146392568966225
"Pygathrix_cinerea_CERCOPITHECIDAE_PRIMATES" 0.44140139119815 0.446855752391149 0.122573210347454 0.2068262204836 0.232754097337589 0.240029531907549 0.318828180850695 0.240029531907549
"Pygathrix_nemaeus_CERCOPITHECIDAE_PRIMATES" 0.441707720685047 0.446881722018395 0.122325461446704 0.2068201851636 0.232303920943105 0.240061536854795 0.319382259238343 0.240061536854795
"Pygathrix_nigripes_CERCOPITHECIDAE_PRIMATES" 0.441373522181369 0.446841291297639 0.122322126599841 0.2068152012636 0.232439590313148 0.240026090034039 0.319051395581528 0.240026090034039
"Pygeretmus_platyurus_DIPODIDAE_RODENTIA" 0.200377623443365 0.212370571543406 0.0624743819244779 0.122557938091645 0.114099236381643 0.0898126334517608 0.137903241518888 0.0898126334517608
"Pygeretmus_pumilio_DIPODIDAE_RODENTIA" 0.200377623443365 0.212370571543406 0.0624743819244779 0.122557938091645 0.114099236381643 0.0898126334517608 0.137903241518888 0.0898126334517608
"Pygeretmus_zhitkovi_DIPODIDAE_RODENTIA" 0.200377623443365 0.212370571543406 0.0624743819244779 0.122557938091645 0.114099236381643 0.0898126334517608 0.137903241518888 0.0898126334517608
"Pygoderma_bilabiatum_PHYLLOSTOMIDAE_CHIROPTERA" 0.222138964604131 0.23395579843506 0.0043581771025937 0.0303339370368565 0.192649779672361 0.203621861398204 0.217780787501537 0.203621861398204
"Rangifer_tarandus_CERVIDAE_CETARTIODACTYLA" 0.257379048997005 0.281784239687362 0.00617123695671174 0.0482510356317654 0.2367349990449 0.233533204055596 0.251207812040293 0.233533204055596
"Raphicerus_campestris_BOVIDAE_CETARTIODACTYLA" 0.27639581577695 0.281065426808815 0.00605312045431344 0.0477076890813654 0.225039036955709 0.233357737727449 0.270342695322637 0.233357737727449
"Raphicerus_melanotis_BOVIDAE_CETARTIODACTYLA" 0.278902622785878 0.281191141120202 0.00605781239348938 0.0476730516482654 0.224846172329776 0.233518089471936 0.272844810392389 0.233518089471936
"Raphicerus_sharpei_BOVIDAE_CETARTIODACTYLA" 0.278649641448999 0.281129435140253 0.00605434025448096 0.0476642855388654 0.225289805242445 0.233465149601387 0.272595301194518 0.233465149601387
"Rattus_adustus_MURIDAE_RODENTIA" 0.338751994956192 0.356285033489881 0.00471879716551088 0.04113966487029 0.309916554024761 0.315145368619591 0.334033197790681 0.315145368619591
"Rattus_andamanensis_MURIDAE_RODENTIA" 0.350047691865133 0.356816194937471 0.00482691481699388 0.0411990966839 0.309669437618232 0.315617098253571 0.345220777048139 0.315617098253571
"Rattus_annandalei_MURIDAE_RODENTIA" 0.347816211697609 0.35675329015901 0.00483365432170054 0.04106812092909 0.329378690152132 0.31568516922992 0.342982557375908 0.31568516922992
"Rattus_arfakienis_MURIDAE_RODENTIA" 0.349356172379619 0.356835305357959 0.00484603800925126 0.04110792958679 0.323266231664126 0.315727375771169 0.344510134370368 0.315727375771169
"Rattus_argentiventer_MURIDAE_RODENTIA" 0.346650081300232 0.356706746863335 0.00472168956171043 0.04117481006199 0.317485795942009 0.315531936801345 0.341928391738521 0.315531936801345
"Rattus_arrogans_MURIDAE_RODENTIA" 0.345886025634606 0.356531030295408 0.00483008451528663 0.04124423726309 0.307988963843197 0.315286793032317 0.341055941119319 0.315286793032317
"Rattus_baluensis_MURIDAE_RODENTIA" 0.349775959296547 0.356897303761126 0.00471999698236922 0.04113490108199 0.308500458578791 0.315762402679137 0.345055962314178 0.315762402679137
"Rattus_blangorum_MURIDAE_RODENTIA" 0.347581374370954 0.356399835301469 0.00472571711445464 0.04130147872797 0.304295400741799 0.315098356573499 0.3428556572565 0.315098356573499
"Rattus_bontanus_MURIDAE_RODENTIA" 0.345655228295828 0.356753172128826 0.00483495130929505 0.04125307935949 0.309130714890032 0.315500092769336 0.340820276986532 0.315500092769336
"Rattus_burrus_MURIDAE_RODENTIA" 0.347648752586351 0.356852287836653 0.00475403222497534 0.04111689354619 0.309554697104038 0.315735394290462 0.342894720361376 0.315735394290462
"Rattus_colletti_MURIDAE_RODENTIA" 0.345654212645278 0.356369830742073 0.00472732378154041 0.04122252208889 0.311041152381586 0.315147308653183 0.340926888863738 0.315147308653183
"Rattus_elaphinus_MURIDAE_RODENTIA" 0.348982528268776 0.356749137206367 0.00472028234648414 0.04107155150109 0.309756426824174 0.315677585705277 0.344262245922291 0.315677585705277
"Rattus_enganus_MURIDAE_RODENTIA" 0.349619229660968 0.356863366700357 0.0047236901440786 0.04102615781699 0.304162228594167 0.315837208883367 0.34489553951689 0.315837208883367
"Rattus_everetti_MURIDAE_RODENTIA" 0.330045374781914 0.355831438825004 0.00472741867437628 0.04141981141829 0.309159354056971 0.314411627406714 0.325317956107537 0.314411627406714
"Rattus_exulans_MURIDAE_RODENTIA" 0.343066958505883 0.356120476312944 0.00473617686826289 0.04128453177459 0.30769519037949 0.314835944538354 0.33833078163762 0.314835944538354
"Rattus_feliceus_MURIDAE_RODENTIA" 0.345407493817477 0.356900292844949 0.00472138369404904 0.04106399175709 0.308917675616412 0.315836301087859 0.340686110123428 0.315836301087859
"Rattus_fuscipes_MURIDAE_RODENTIA" 0.348913111424083 0.35693745689608 0.0048563051944689 0.04124938168564 0.279474314837558 0.31568807521044 0.344056806229614 0.31568807521044
"Rattus_giluwensis_MURIDAE_RODENTIA" 0.350630377952309 0.357328903202108 0.00483175804984272 0.04100978968319 0.309263175160325 0.316319113518918 0.345798619902466 0.316319113518918
"Rattus_hainaldi_MURIDAE_RODENTIA" 0.348997416378565 0.356956451564016 0.00475653067461805 0.04112108180639 0.311801642886994 0.315835369757626 0.344240885703947 0.315835369757626
"Rattus_hoffmanni_MURIDAE_RODENTIA" 0.349895654996705 0.356887239440443 0.00472004063397517 0.04122067690399 0.310144104656003 0.315666562536453 0.34517561436273 0.315666562536453
"Rattus_hoogerwerfi_MURIDAE_RODENTIA" 0.341720350078193 0.356195687750441 0.00471661451324855 0.04120652770419 0.312149338882507 0.314989160046251 0.337003735564945 0.314989160046251
"Rattus_jobiensis_MURIDAE_RODENTIA" 0.347919164162251 0.356179372375995 0.00471545482524702 0.04106195727699 0.297131153572352 0.315117415099005 0.343203709337004 0.315117415099005
"Rattus_koopmani_MURIDAE_RODENTIA" 0.345718418183582 0.356501824481693 0.00475806942098723 0.04114906504209 0.305827586513884 0.315352759439603 0.340960348762595 0.315352759439603
"Rattus_korinchi_MURIDAE_RODENTIA" 0.348575409830968 0.35675067318457 0.00471716566186265 0.04107980308909 0.31617667040282 0.31567087009548 0.343858244169105 0.31567087009548
"Rattus_leucopus_MURIDAE_RODENTIA" 0.349327754170946 0.35697120582656 0.00483640254656453 0.04123045455229 0.310127456272487 0.31574075127427 0.344491351624381 0.31574075127427
"Rattus_losea_MURIDAE_RODENTIA" 0.348550033785148 0.356879619172367 0.00471923163201814 0.04114471481499 0.309009122780805 0.315734904357377 0.34383080215313 0.315734904357377
"Rattus_lugens_MURIDAE_RODENTIA" 0.348486050799504 0.356442855093177 0.00483226432761452 0.04128524527659 0.312541817750835 0.315157609816587 0.34365378647189 0.315157609816587
"Rattus_lutreolus_MURIDAE_RODENTIA" 0.350610385866207 0.357101083551855 0.00483444802358523 0.04115909865509 0.30959333416627 0.315941984896765 0.345775937842622 0.315941984896765
"Rattus_macleari_MURIDAE_RODENTIA" 0.350459183007033 0.357080384524172 0.00482771245179879 0.04109867140309 0.309620928475371 0.315981713121082 0.345631470555234 0.315981713121082
"Rattus_marmosurus_MURIDAE_RODENTIA" 0.347056857440355 0.356642861520291 0.00474639102286056 0.04105218530819 0.309457710377557 0.315590676212101 0.342310466417495 0.315590676212101
"Rattus_mindorensis_MURIDAE_RODENTIA" 0.348647286743773 0.356555776442822 0.00477413598924595 0.04119323387089 0.309571163372671 0.315362542571933 0.343873150754527 0.315362542571933
"Rattus_mollicomulus_MURIDAE_RODENTIA" 0.349339190647031 0.356704364437335 0.00472063480402304 0.04106735582909 0.305075803888061 0.315637008608245 0.344618555843008 0.315637008608245
"Rattus_montanus_MURIDAE_RODENTIA" 0.346783445576826 0.356734213223104 0.00472218216220528 0.04111634257209 0.308738040950147 0.315617870651014 0.342061263414621 0.315617870651014
"Rattus_mordax_MURIDAE_RODENTIA" 0.348311377309895 0.356543989343379 0.00483503471553842 0.04114733958699 0.305373434972533 0.315396649756389 0.343476342594356 0.315396649756389
"Rattus_morotaiensis_MURIDAE_RODENTIA" 0.339945439392992 0.356861862442946 0.00483560783767866 0.04130810156419 0.311891198742267 0.315553760878756 0.335109831555314 0.315553760878756
"Rattus_nativitatis_MURIDAE_RODENTIA" 0.329165148849224 0.356438214097058 0.0048254578135387 0.04118772794479 0.309344458758832 0.315250486152268 0.324339691035685 0.315250486152268
"Rattus_nikenii_MURIDAE_RODENTIA" 0.349246812426031 0.356893474627097 0.00486859052821165 0.04111133932509 0.309232587966634 0.315782135302007 0.34437822189782 0.315782135302007
"Rattus_niobe_MURIDAE_RODENTIA" 0.348439809267496 0.357129235647744 0.00483912924857281 0.04106261200819 0.314734799313983 0.316066623639554 0.343600680018924 0.316066623639554
"Rattus_nitidus_MURIDAE_RODENTIA" 0.348240467619276 0.356729104723863 0.00472172157567993 0.04116179628039 0.324209451205824 0.315567308443473 0.343518746043596 0.315567308443473
"Rattus_norvegicus_MURIDAE_RODENTIA" 0.347303148088355 0.356583110658582 0.00471932897626888 0.04131496939509 0.317628400581164 0.315268141263492 0.342583819112087 0.315268141263492
"Rattus_novaeguineae_MURIDAE_RODENTIA" 0.35070910013477 0.357356784747197 0.00483174762562258 0.04100569675319 0.309356696422195 0.316351087994007 0.345877352509148 0.316351087994007
"Rattus_omichlodes_MURIDAE_RODENTIA" 0.349522815452413 0.356691556108575 0.0047507831244351 0.04117982768019 0.310236756679332 0.315511728428385 0.344772032327978 0.315511728428385
"Rattus_osgoodi_MURIDAE_RODENTIA" 0.347944210081474 0.356470356762032 0.00471991277008441 0.04112733165379 0.308505076581266 0.315343025108243 0.343224297311389 0.315343025108243
"Rattus_palmarum_MURIDAE_RODENTIA" 0.347493644496967 0.356745421150195 0.00475635555266833 0.04118148797709 0.308318333346332 0.315563933173105 0.342737288944298 0.315563933173105
"Rattus_pelurus_MURIDAE_RODENTIA" 0.346882134644379 0.356413064056025 0.00473287021094048 0.04111076416739 0.304102908341769 0.315302299888635 0.342149264433439 0.315302299888635
"Rattus_pococki_MURIDAE_RODENTIA" 0.34496887817309 0.356430761942503 0.00481843256436786 0.041275314765 0.303860679585586 0.315155447177503 0.340150445608722 0.315155447177503
"Rattus_praetor_MURIDAE_RODENTIA" 0.350015905352481 0.357303417053187 0.00483212955721005 0.04105222633219 0.309560312904267 0.316251190720997 0.345183775795271 0.316251190720997
"Rattus_pyctoris_MURIDAE_RODENTIA" 0.349758576479316 0.356820589530425 0.00472024620162859 0.04113637463099 0.308568648900535 0.315684214899435 0.345038330277687 0.315684214899435
"Rattus_ranjiniae_MURIDAE_RODENTIA" 0.347606793303924 0.356568252357202 0.00472618776928268 0.04121212810019 0.311787895998244 0.315356124257012 0.342880605534641 0.315356124257012
"Rattus_rattus_MURIDAE_RODENTIA" 0.348601669512225 0.356853209596897 0.00472036570000598 0.04114379249999 0.308748809845567 0.315709417096907 0.343881303812219 0.315709417096907
"Rattus_richardsoni_MURIDAE_RODENTIA" 0.347827486738329 0.356818023047882 0.00472390432385236 0.04102186641009 0.309569173381455 0.315796156637791 0.343103582414477 0.315796156637791
"Rattus_salocco_MURIDAE_RODENTIA" 0.349999356992542 0.356973368475817 0.00471730316193126 0.04112337317009 0.308992653369417 0.315849995305727 0.345282053830611 0.315849995305727
"Rattus_satarae_MURIDAE_RODENTIA" 0.345769014830892 0.356209193975061 0.004736802029187 0.04131776502579 0.307561291041917 0.314891428949271 0.341032212801705 0.314891428949271
"Rattus_simalurensis_MURIDAE_RODENTIA" 0.345233159605743 0.356835252250726 0.00471892850135686 0.04104862491399 0.309504347994836 0.315786627336736 0.340514231104386 0.315786627336736
"Rattus_sordidus_MURIDAE_RODENTIA" 0.347075704513086 0.357022287328164 0.00483278055973391 0.04107008364019 0.308947587965892 0.315952203687974 0.342242923953352 0.315952203687974
"Rattus_steini_MURIDAE_RODENTIA" 0.350558257317848 0.357311674123601 0.00483186744244807 0.04104579474319 0.309290806581311 0.316265879380411 0.3457263898754 0.316265879380411
"Rattus_stoicus_MURIDAE_RODENTIA" 0.349402284048145 0.356814712459127 0.00487584181350698 0.04121818600419 0.30885854660084 0.315596526454937 0.344526442234638 0.315596526454937
"Rattus_tanezumi_MURIDAE_RODENTIA" 0.350289151801281 0.356914396427186 0.00482666995765597 0.0411316980729 0.309211878079886 0.315782698354286 0.345462481843625 0.315782698354286
"Rattus_tawitawiensis_MURIDAE_RODENTIA" 0.345287699844593 0.356576036300421 0.00472530644548647 0.04128431948869 0.309330947043085 0.315291716811731 0.340562393399107 0.315291716811731
"Rattus_timorensis_MURIDAE_RODENTIA" 0.348673942109387 0.356634875674879 0.00471968750125806 0.04106822564109 0.307093693829639 0.315566650033789 0.343954254608129 0.315566650033789
"Rattus_tiomanicus_MURIDAE_RODENTIA" 0.34967636666592 0.35689664768984 0.00472003830856578 0.04112248977199 0.308865042442256 0.31577415791785 0.344956328357354 0.31577415791785
"Rattus_tunneyi_MURIDAE_RODENTIA" 0.348291373265435 0.356994546609507 0.00483238795342103 0.04109763514819 0.304596049936542 0.315896911461317 0.343458985312014 0.315896911461317
"Rattus_vandeuseni_MURIDAE_RODENTIA" 0.34674005117366 0.356356677596892 0.00476821380855684 0.04121149492879 0.307380109509422 0.315145182668102 0.341971837365104 0.315145182668102
"Rattus_verecundus_MURIDAE_RODENTIA" 0.348708766688148 0.356977226234197 0.00483270262346355 0.04108485652019 0.308772711737993 0.315892369714008 0.343876064064685 0.315892369714007
"Rattus_villosissimus_MURIDAE_RODENTIA" 0.34938887423193 0.357045801097069 0.00483239130489047 0.04110976604219 0.308849234514133 0.315936035054879 0.344556482927039 0.315936035054879
"Rattus_xanthurus_MURIDAE_RODENTIA" 0.350372001137528 0.357090567269253 0.00472514844153084 0.04104347791319 0.305208080692877 0.316047089356063 0.345646852695997 0.316047089356063
"Ratufa_affinis_SCIURIDAE_RODENTIA" 0.194504306455333 0.21371518242137 0.0534713142466782 0.114907385639945 0.0935560617461965 0.0988077967814253 0.141032992208655 0.0988077967814253
"Ratufa_bicolor_SCIURIDAE_RODENTIA" 0.193115130520383 0.213569924781896 0.0534300027143051 0.114988368470345 0.0936139652706815 0.0985815563115514 0.139685127806078 0.0985815563115513
"Ratufa_indica_SCIURIDAE_RODENTIA" 0.194491222890093 0.21374738939176 0.0534289362304144 0.114930719111945 0.0973170427072325 0.0988166702798154 0.141062286659679 0.0988166702798154
"Ratufa_macroura_SCIURIDAE_RODENTIA" 0.194568381960378 0.213761891906864 0.0534209743154695 0.114950286266845 0.0973386946308085 0.0988116056400191 0.141147407644908 0.0988116056400191
"Redunca_arundinum_BOVIDAE_CETARTIODACTYLA" 0.274748638350107 0.280904250256312 0.00605893155659554 0.0478191456881654 0.224670384293135 0.233085104568146 0.268689706793511 0.233085104568146
"Redunca_fulvorufula_BOVIDAE_CETARTIODACTYLA" 0.277573363445291 0.280906780937802 0.00605758000672155 0.0477212086791654 0.22790809210001 0.233185572258636 0.271515783438569 0.233185572258636
"Redunca_redunca_BOVIDAE_CETARTIODACTYLA" 0.278319087130596 0.280987022081938 0.00605742566825455 0.0477771831401654 0.22436682527612 0.233209838941772 0.272261661462342 0.233209838941772
"Reithrodon_auritus_CRICETIDAE_RODENTIA" 0.197137993718618 0.199692553867676 0.000779025640760166 0.0083254908150523 0.190672319650982 0.191367063052624 0.196358968077858 0.191367063052624
"Reithrodon_typicus_CRICETIDAE_RODENTIA" 0.197890202880426 0.199710850053995 0.000780489579027311 0.0084004381226523 0.190057513980921 0.191310411931343 0.197109713301398 0.191310411931343
"Reithrodontomys_bakeri_CRICETIDAE_RODENTIA" 0.197259785574429 0.198366207577654 0.000795833169923007 0.0076680992471863 0.189035550440622 0.190698108330467 0.196463952404506 0.190698108330467
"Reithrodontomys_brevirostris_CRICETIDAE_RODENTIA" 0.197498929607863 0.198540198433292 0.000794223573754929 0.0076572278900963 0.190068733895527 0.190882970543196 0.196704706034108 0.190882970543196
"Reithrodontomys_burti_CRICETIDAE_RODENTIA" 0.196984730219413 0.198356297402815 0.000794832621428645 0.0078841426303963 0.200307759680229 0.190472154772419 0.196189897597985 0.190472154772419
"Reithrodontomys_chrysopsis_CRICETIDAE_RODENTIA" 0.192258825745752 0.198233752202887 0.000794451599835599 0.0077791497490963 0.200530648924642 0.19045460245379 0.191464374145916 0.19045460245379
"Reithrodontomys_creper_CRICETIDAE_RODENTIA" 0.193610934296239 0.198158545894193 0.000811517206612461 0.0082274871179886 0.197562474014207 0.189931058776205 0.192799417089626 0.189931058776205
"Reithrodontomys_darienensis_CRICETIDAE_RODENTIA" 0.191944984940004 0.198513760430372 0.000794541183976402 0.0076405935275963 0.190035759910709 0.190873166902775 0.191150443756028 0.190873166902775
"Reithrodontomys_fulvescens_CRICETIDAE_RODENTIA" 0.189707006573603 0.198046075866361 0.000798801724572922 0.0081432445813263 0.099001788707053 0.189902831285035 0.18890820484903 0.189902831285035
"Reithrodontomys_gracilis_CRICETIDAE_RODENTIA" 0.197028699852968 0.198446420069528 0.000794082901683296 0.0076150169518963 0.190191265877413 0.190831403117632 0.196234616951284 0.190831403117632
"Reithrodontomys_hirsutus_CRICETIDAE_RODENTIA" 0.19450736080888 0.198118655881599 0.000795886688325506 0.0079919562270663 0.188593128886888 0.190126699654533 0.193711474120554 0.190126699654533
"Reithrodontomys_humulis_CRICETIDAE_RODENTIA" 0.193503346371257 0.198338024134943 0.000797148385133072 0.0080163779272363 0.19540857570037 0.190321646207707 0.192706197986124 0.190321646207707
"Reithrodontomys_megalotis_CRICETIDAE_RODENTIA" 0.197451124977236 0.198527510848134 0.00079546288684456 0.0078247220605963 0.191706399796886 0.190702788787538 0.196655662090392 0.190702788787538
"Reithrodontomys_mexicanus_CRICETIDAE_RODENTIA" 0.195991926420272 0.198525533969505 0.000794344353220149 0.0075651491623963 0.190083113431255 0.190960384807109 0.195197582067052 0.190960384807109
"Reithrodontomys_microdon_CRICETIDAE_RODENTIA" 0.195315156604879 0.198290139138872 0.000794499451199782 0.0077617861829963 0.189088494754703 0.190528352955875 0.19452065715368 0.190528352955875
"Reithrodontomys_montanus_CRICETIDAE_RODENTIA" 0.195291021320616 0.19821938833751 0.000796169080127871 0.0079090947700963 0.190428623871772 0.190310293567414 0.194494852240488 0.190310293567414
"Reithrodontomys_musseri_CRICETIDAE_RODENTIA" 0.194879002231219 0.198562537106862 0.000796739634677967 0.0076797951991263 0.197105224743046 0.190882741907736 0.194082262596541 0.190882741907736
"Reithrodontomys_paradoxus_CRICETIDAE_RODENTIA" 0.197246960152581 0.19845409168997 0.000794305457619934 0.0077390628108963 0.190331298922838 0.190715028879074 0.196452654694961 0.190715028879074
