species	Family	alt_mean	alt_min	alt_max	latitude_mean	latitude_min	latitude_max	mean_temp	min_temp	max_temp	litter_or_clutch_size_n	GenerationLength_d	geoArea_km2	BodyMassKg_notInputed	DispDist_notInputed
Pongo_pygmaeus	Hominidae	241.666666666667	12	456	5.17903666666667	4.88447	5.48597	258.333333333333	246	269	1.14	7300	233485.5598	57.15	19.741065
Potamochoerus_porcus	Suidae	472.35	15	1323	3.55201904761905	-5.93333	11.109	246.571428571429	218	267	3	3134.383667	4863053.137	70.0003	55.179235
Potos_flavus	Procyonidae	587.132867132867	5	3177	7.91464647170934	-17.45	21.235	237.763888888889	85	284	1	4160.295433	12850636.38	3	8.892178
Praomys_daltoni	Muridae	337.307692307692	21	785	12.0403423076923	8.96667	16	269.025641025641	237	295	5.54	631.9493	3215351.226	0.0385	0.674925
Praomys_delectorum	Muridae	1623.75641025641	197	3266	-7.27290788441078	-15.99993	-2.7833	179.192307692308	114	246	3.5	631.9493	56716.18293	0.036	0.271555
Praomys_derooi	Muridae	289.733333333333	106	780	8.32222	6.85	10.7667	264.666666666667	246	284	3.625	631.9493	315636.1445	0.032	0.367642
Praomys_jacksoni	Muridae	1329.37962962963	148	3848	-1.32211694444444	-11.95	5.68994	206.060185185185	51	264	3.5	631.9493	3793897.458	0.042	0.735349
Praomys_lukolelae	Muridae	440	440	440	-5	-5	-5	253	253	253	3.5	631.9493	211390.3033	0.0416	0.392038
Praomys_morio	Muridae	3573	3384	3762	4.208335	4.2	4.21667	89	76	102	3.305	631.9493	1361.906342	0.03	0.109303
Praomys_petteri	Muridae	552	552	552	4	4	4	237	237	237	NA	631.9493	221413.0358	0.0428	0.402506
Praomys_tullbergi	Muridae	228.175675675676	1	736	6.46076472972973	2.98333	9.78333	257.22972972973	225	270	3.5	631.9493	945086.652	0.049	0.486481
Presbytis_comata	Cercopithecidae	1617.5	1103	2132	-6.888885	-6.9832	-6.79457	175.5	146	205	1.005	3923.75	27398.1329	6.25	2.823123
Prionailurus_bengalensis	Felidae	832.913043478261	2	3886	13.5635680434783	-8.3	47.36666	211.282608695652	35	276	2.5	2350.842867	9584199.879	3.3	16.926278
Prionailurus_viverrinus	Felidae	232	232	232	28.21667	28.21667	28.21667	242	242	242	2	2190	587839.8557	9.1403	16.855574
Procapra_gutturosa	Bovidae	1018	1018	1018	44.5	44.5	44.5	38	38	38	1.33	1793.275567	715461.1263	27.75	11.717761
Procavia_capensis	Procaviidae	1226.33333333333	-192	2567	-5.03948535970047	-34.35809	32.87513	188.2	114	274	2.44	3079.14	15894815.08	3.03	6.737846
Procyon_lotor	Procyonidae	379.405333333333	-68	3306	34.8962459150851	8.95	55.15	151.491100856955	-39	288	3.39	2703.9188	12433197.35	6.55	33
Proechimys_brevicauda	Echimyidae	230.605263157895	95	543	-5.86634283684204	-14.53333	1.4	255.052631578947	231	267	2.4	631.7859833	1479599.024	0.285	1.024125
Proechimys_cuvieri	Echimyidae	148.897959183673	9	879	3.46353693877551	-6.83333	7.66667	261.040816326531	244	273	NA	631.7859833	3546903.494	0.33	1.209494
Proechimys_guyannensis	Echimyidae	141.333333333333	0	669	4.25377592592593	0.9833	7.16667	265.555555555556	237	275	2.28	655.76	1517216.179	0.316	0.672324
Proechimys_quadruplicatus	Echimyidae	162.777777777778	91	308	-1.94126555555556	-4.30139	1.4	259.222222222222	243	265	2.4	631.7859833	1518829.933	0.285	1.10014
Proechimys_roberti	Echimyidae	125	14	236	-6.64660335809409	-11.8432067161882	-1.45	267.5	266	269	2.4	631.7859833	1724784.584	0.285	1.130766
Proechimys_simonsi	Echimyidae	321.448275862069	60	1106	-8.39739116896548	-14.89556	-0.5	250.310344827586	212	267	2.4	631.7859833	1959926.037	0.285	0.938785
Propithecus_diadema	Indriidae	955.111111111111	466	1171	-18.7024444444444	-19.02	-18.1667	196.555555555556	186	226	1.01	3650	16600.6705	5.25	2.79951
Propithecus_edwardsi	Indriidae	1212	1212	1212	-21.30627	-21.30627	-21.30627	176	176	176	1.01	3650	3103.371676	5.75	1.517678
Proteles_cristata	Hyaenidae	1153.09090909091	7	1916	-18.4775319699955	-34.35809	2.51667	196.869565217391	149	267	2.64	3030.735933	6134178.419	10	19.496179
Psammomys_obesus	Muridae	92.9038461538462	-415	1533	31.3909339423077	25.16667	34.6037	205.586538461538	145	254	3.5	549.2776	2332027.228	0.0627	0.523058
Psammomys_vexillaris	Muridae	197.5	48	347	34.16164	33.92401	34.39927	201	191	211	3.5	549.2776	136032.5711	0.0225	0.160805
Pseudantechinus_macdonnellensis	Dasyuridae	570.132142857143	146	1157	-23.8903321533963	-27.98333	-18.8319100089418	215.446428571429	191	260	5.94	838.1847	904022.2008	0.0325	0.493207
Pseudantechinus_roryi	Dasyuridae	278.36170212766	4	901	-21.7457104255319	-24.58333	-20.34944	256.808510638298	232	272	NA	678.278925	401436.5002	0.0235	0.336044
Pseudantechinus_woolleyae	Dasyuridae	421.722222222222	31	901	-24.3203619444444	-30.39111	-20.67444	236.847222222222	182	270	5.995	678.278925	650930.7651	0.04	0.525033
Pseudois_nayaur	Bovidae	4435.71428571429	3512	5548	31.7674485714286	29.56666	33.96159	-0.714285714285714	-66	54	1.5	2949.321667	2960871.54	45	20.795532
Pseudomys_fumeus	Muridae	564.861111111111	73	1557	-37.0937083705618	-38.63	-35.3485900342611	121.073394495413	72	146	3.5	884.68295	16757.72921	0.03	0.187935
Pseudomys_hermannsburgensis	Muridae	346.208494208494	-7	961	-25.2019330558789	-32.25	-18.7318900088155	221.139504982321	158	276	2.375	884.68295	3879600.095	0.067	0.966446
Pseudomys_nanus	Muridae	145.590643274854	3	543	-15.0983488903659	-20.76667	-11.2925	271.584795321637	250	292	3	884.68295	1018284.589	0.02	0.361353
Pseudoryzomys_simplex	Cricetidae	93.1818181818182	54	173	-22.9556009090233	-27.41194	-13.06667	234.272727272727	213	266	NA	589.3882991	3151992.501	0.0513	0.792584
Pteromys_volans	Sciuridae	93.4516129032258	1	1062	59.8193414516129	52.26667	62.28121	38.0161290322581	-139	55	2.6	1384.121263	13656570.32	0.1438	7.33
Pteronotus_davyi	Mormoopidae	430.940476190476	4	2112	18.0072812225729	-5.841	29.474215599905	243.360465116279	155	281	0.995	2070.531028	3513958.671	0.0092	0.293814
Pteronotus_gymnonotus	Mormoopidae	387	8	1688	7.59910745476475	-9.36667	15.56667	248.571428571429	189	275	0.98	1888.065371	3243109.032	0.0144	0.385131
Pteronotus_macleayii	Mormoopidae	300	25	707	19.6879626730312	18.08333	22.83333	236.909090909091	211	256	1	1888.065371	121087.2849	0.0054	0.100812
Pteronotus_parnellii	Mormoopidae	416.801094890511	0	2432	15.8484565866185	-14.55833	28.9315115548921	243.953237410072	135	283	0.995	1888.065371	8699564.153	0.0197	0.582933
Pteronotus_personatus	Mormoopidae	294.294117647059	3	2112	16.6017542653939	-5.167	26.9453784336292	251.394230769231	155	280	0.98	2070.531028	4805634.165	0.0087	0.303271
Pteronotus_quadridens	Mormoopidae	228.611111111111	3	943	18.9432179386724	17.74162	22.96667	244.810810810811	204	264	1.21	2070.531028	202600.7259	0.0052	0.109963
Pteronura_brasiliensis	Mustelidae	146.307692307692	33	369	-11.5125276923077	-25.93707	7.23833	257.692307692308	202	277	1.94	2190	6716223.819	23.9999	87.874878
Pteropus_conspicillatus	Pteropodidae	251.25	5	893	-13.4692676253008	-18.116	0.683	241.764705882353	194	268	1	2945.918407	230487.1213	0.7757	1.272773
Pteropus_giganteus	Pteropodidae	332.846153846154	1	1811	20.2499484615385	6.14657	31.56667	247.653846153846	155	275	0.995	4260.47645	4039668.413	0.8042	2.409661
Pteropus_hypomelanus	Pteropodidae	245.818181818182	3	1314	3.98810351351351	-10.7	18.25	260.567567567568	218	278	1	2945.918407	535900.3059	0.4281	1.099837
Pteropus_mariannus	Pteropodidae	124.5	87	162	14.296945	13.58083	15.01306	264.5	264	265	NA	2945.918407	1037.84405	0.4535	0.294675
Pteropus_poliocephalus	Pteropodidae	103.792423775793	-1	1298	-31.9046506791583	-38.7	-26.3984200203503	177.109712230216	106	203	1	3037.9511	250862.9908	0.7499	1.272281
Pteropus_pumilus	Pteropodidae	432.157894736842	0	1314	11.0919194736842	9.08333	13.44	256.842105263158	218	276	NA	2945.918407	58722.07625	0.1834	0.427255
Pteropus_seychellensis	Pteropodidae	118.666666666667	2	541	-7.20062	-12.95089	-4.63065	245.833333333333	242	256	1	2945.918407	2765.137872	0.457	0.365665
Pteropus_vampyrus	Pteropodidae	333.519230769231	6	2024	4.15329320754717	-9.83333	17.5834	255.377358490566	178	276	1	2945.918407	1969426.456	0.9359	2.243649
Pudu_mephistophiles	Cervidae	2884	1621	3690	-0.885263333333333	-9.738	2.5575	113.777777777778	68	184	1	1390.07	132520.6928	9.6	4.53067
Pudu_puda	Cervidae	703.712871287129	0	1580	-41.0732793113612	-43.35	-37.16667	83.4660194174757	44	128	1.03	1460	166751.5322	9.7499	3.980186
Puma_concolor	Felidae	857.442168674699	8	4461	-0.383694422301556	-50.55735	52.999730963589	145.702767749699	-10	283	2.76	2693.790067	21655218.26	51.6	125.8181818
Pygoderma_bilabiatum	Phyllostomidae	255.337662337662	18	1149	-24.4389813373697	-27.9246	-16.58333	217.935064935065	182	246	0.99	2064.27635	2987614.043	0.0185	0.281234
Rangifer_tarandus	Cervidae	1041.3476070529	1	1900	62.8906456170255	48.28333	79.24848	-21.531017369727	-166	38	1.1	1825	18525465.69	86.034	404.739533
Rattus_andamanensis	Muridae	509.8	11	979	18.05078	11.827	22.5	224.8	194	242	6.625	534.7590667	1761012.489	0.2161	1.597544
Rattus_argentiventer	Muridae	364.098591549296	0	1974	0.672530577575216	-10.25	21.263	248.957746478873	176	278	6.94	534.7590667	1727839.45	0.0637	0.788344
Rattus_exulans	Muridae	736.145922746781	2	3200	1.40989742703194	-41.88333	22.02171	228.448202959831	89	280	3.665	534.7590667	3667012.16	0.306	0.695809
Rattus_fuscipes	Muridae	435.103486646884	-4	2129	-34.0901096950355	-39.08	-16.166	146.192087644553	39	241	4.58	558.5072833	498099.6026	0.1167	0.478
Rattus_hoffmanni	Muridae	751.375	42	2306	-0.757141875	-2.90217	1.53333	230.28125	147	265	NA	534.7590667	171632.0952	0.165	0.827484
Rattus_leucopus	Muridae	364.897058823529	7	1056	-13.2410352591689	-17.87	-6.516	240.816901408451	192	268	3.475	534.7590667	371968.013	0.077	0.630999
Rattus_nitidus	Muridae	1442.10344827586	38	4337	21.50577	-3.25	30.83333	168.586206896552	24	251	3.09	534.7590667	3582273.926	0.3567	2.484016
Rattus_norvegicus	Muridae	268.90379810095	-3	2826	47.9888593516456	-6.16	66.31592	108.47141796585	-42	277	8.855	594.0375	20405545.22	0.133	1.2382
Rattus_pyctoris	Muridae	2285.14705882353	405	4142	32.1427897058824	27.25	41.87361	106.5	-36	212	4.23	534.7590667	1969489.674	0.12	1.167058
Rattus_rattus	Muridae	558.029841269841	-342	3886	29.6870405591984	-30.78333	59.40227	159.252518891688	12	287	5.95	546.1994	8107984.948	0.0643	0.809343
Rattus_sordidus	Muridae	205.875	6	970	-15.3083099582624	-21.15	-8.7167	241.536585365854	197	272	5.995	534.7590667	261360.8985	0.155	0.874157
Rattus_tanezumi	Muridae	824.923076923077	5	2804	10.9500670465729	-7.5	32.06	227.682692307692	146	276	5.95	534.7590667	7534773.319	0.18	1.968522
Rattus_tiomanicus	Muridae	716.876923076923	4	3886	-2.268062570621	-7.53528	12.3	228.076923076923	101	276	5.88	534.7590667	1515143.369	0.124	1.123787
Rattus_tunneyi	Muridae	106.218309859155	2	982	-15.5534783248177	-30.05	-11.15	259.678321678322	138	282	5.545	534.7590667	770571.8349	0.0673	0.683464
Reithrodontomys_creper	Cricetidae	2569.92307692308	1198	3306	9.6658905050445	8.80119556208654	10.2	123.871794871795	88	202	2.21	202.795	12443.59448	0.0228	0.096648
Reithrodontomys_fulvescens	Cricetidae	597.233734939759	1	2549	27.5501884357199	13.19	37.1600134514414	193.351807228916	125	264	3.1	202.795	2652943.015	0.0114	0.423078
Reithrodontomys_megalotis	Cricetidae	1103.05031446541	-80	5070	36.083421053793	16.2107806629906	50.23333	127.171875	-32	240	3.75	202.795	5137632.84	0.0094	0.408981
Reithrodontomys_mexicanus	Cricetidae	1687.97282608696	156	4960	13.1660882760126	-0.367	23.1304521096048	178.722826086957	21	257	2.91	202.795	546387.9806	0.016	0.179859
Reithrodontomys_microdon	Cricetidae	2538.16216216216	1024	3566	16.3335014240374	14.53333	19.7976162009686	135.216216216216	77	227	NA	202.795	78496.18043	0.02	0.133811
Reithrodontomys_raviventris	Cricetidae	4.33333333333333	-1	37	37.9373722549923	37.42254307271	38.2285697882985	147.8	141	154	3.865	202.795	974.8557442	0.0111	0.07404
Reithrodontomys_sumichrasti	Cricetidae	2149.1	625	3948	16.5379105326231	8.80119541445185	21.1347080834103	156.941666666667	63	242	3.49	202.795	332206.5398	0.019	0.177617
Rhabdomys_pumilio	Muridae	1255.13793103448	4	5090	-24.0115228721619	-34.35024	-0.71667	172.613636363636	-30	218	6	455.9852	3306198.6	0.144	1.449395
Rhinolophus_affinis	Rhinolophidae	387.185185185185	2	2530	4.49026722222222	-9.63333	30.81667	238.611111111111	129	277	0.99	2726.53565	5562334.506	0.0136	0.417104
Rhinolophus_alcyone	Rhinolophidae	637.407407407407	29	1572	3.70180333333333	1.25	8.525	233.925925925926	163	262	0.98	2726.53565	2897039.92	0.0188	0.446118
Rhinolophus_arcuatus	Rhinolophidae	703.5	6	1877	11.4354037755102	-7.83333	19.06	236.051020408163	184	275	NA	2937.38135	365663.7569	0.0117	0.210365
Rhinolophus_blasii	Rhinolophidae	1077.76923076923	-94	3680	18.9655882051282	-24.91667	40.57283	167.923076923077	0	220	1	3285	3431358.899	0.0097	0.302423
Rhinolophus_capensis	Rhinolophidae	349	15	797	-33.43975	-34.41	-31.66667	169	160	180	0.995	2726.53565	244042.3198	0.0128	0.204237
Rhinolophus_celebensis	Rhinolophidae	755.4	212	1610	-0.360482	-2.93575	1.06667	228.4	181	255	NA	2726.53565	312331.5223	0.0067	0.142095
Rhinolophus_clivosus	Rhinolophidae	1388.71428571429	-314	2495	-2.58332392857143	-33.96667	31.46453	186.607142857143	137	287	NA	2726.53565	3749957.665	0.0157	0.420099
Rhinolophus_darlingi	Rhinolophidae	853.3125	113	1449	-22.1376838750607	-28.94233	-15.9616	201.5625	177	230	1.96	2937.38135	1372497.482	0.0095	0.244832
Rhinolophus_denti	Rhinolophidae	1049.75	356	1625	-14.4375075	-23.2	9.75	212.5	182	267	1	2937.38135	1720677.811	0.0062	0.195413
Rhinolophus_euryale	Rhinolophidae	523.328018223235	0	2150	40.8125626380272	29.0975	48.46	135.495454545455	37	220	1	3285	2997638.043	0.0082	0.263664
Rhinolophus_ferrumequinum	Rhinolophidae	337.973236009732	-1	2510	46.3641372074472	27.55	52.02938	110.424757281553	0	232	0.99	3285	9784967.376	0.0211	0.624896
Rhinolophus_fumigatus	Rhinolophidae	1190.12676056338	197	2589	-2.24115112676056	-22.6356	15.33333	217.098591549296	148	278	0.99	2726.53565	8466626.308	0.0129	0.441461
Rhinolophus_hildebrandtii	Rhinolophidae	1108.41666666667	21	3040	-10.4058518051123	-23.75	4.07496	208.027777777778	112	262	0.99	2726.53565	3223819.857	0.02599	0.562174
Rhinolophus_hipposideros	Rhinolophidae	317.805172830554	-1	2454	48.4012092096867	29.0975	53.88532	101.276151631478	19	214	1	2589.7627	6279650.438	0.0047	0.216292
Rhinolophus_landeri	Rhinolophidae	1055.23529411765	17	3882	0.462132643678161	-23.99484	14.67222	220.011494252874	64	279	0.99	2937.38135	12276355.62	0.0089	0.376815
Rhinolophus_luctus	Rhinolophidae	698.208333333333	4	3886	9.63312916666667	-6.73333	30.45	230.541666666667	101	273	0.99	2726.53565	6858621.956	0.0335	0.778968
Rhinolophus_macrotis	Rhinolophidae	685.5	85	1671	18.74682	9.27	30.81667	210.1	164	270	0.98	2937.38135	2358853.275	0.0062	0.209188
Rhinolophus_mehelyi	Rhinolophidae	439.216216216216	3	2150	37.9623058783784	29.74704	41.14343	159.587837837838	87	220	2	3285	1985168.6	0.0123	0.313026
Rhinolophus_pearsonii	Rhinolophidae	1176.14285714286	307	1645	24.9238071428571	21.66666	27.75	181.857142857143	129	224	NA	2726.53565	3203842.972	0.0118	0.337974
Rhinolophus_philippinensis	Rhinolophidae	341.25	31	1295	-5.9611065	-17.7	13.5	245.8	207	273	NA	2726.53565	250577.6086	0.0103	0.178631
Rhinolophus_pusillus	Rhinolophidae	561.363636363636	89	1671	23.3336	16.9656	30.45	212.272727272727	159	244	1	2937.38135	3976513.219	0.0072	0.257779
Rhinolophus_rouxii	Rhinolophidae	487.714285714286	56	1058	12.05121	6.8333	20.26278	249.285714285714	214	274	0.99	1051.1426	873077.6115	0.0118	0.255249
Rhinolophus_simulator	Rhinolophidae	1416.67857142857	6	3833	-14.9132067857143	-30.83333	4.21715	183.785714285714	76	235	0.99	2937.38135	1933461.877	0.0081	0.237959
Rhinolophus_sinicus	Rhinolophidae	922.25	89	3389	27.4666675	19.51667	30.81667	164.875	35	243	0.99	2726.53565	2185742.419	0.0116	0.311583
Rhinolophus_swinnyi	Rhinolophidae	1364.77777777778	1141	2219	-11.6241777777778	-18.96	-9.41669	197.777777777778	152	206	0.99	2937.38135	1362967.118	0.0071	0.202737
Rhinolophus_thomasi	Rhinolophidae	392.2	293	589	19.186186	16.9656	22.21666	234.4	220	245	NA	2937.38135	1421597.407	0.0083	0.226189
Rhinophylla_pumilio	Phyllostomidae	236.07299270073	5	1563	-1.17985977457609	-19.36667	7.66667	255.554744525547	213	272	0.99	2064.27635	8441701.103	0.0096	0.37415
Rhinopoma_microphyllum	Rhinopomatidae	303.97619047619	-278	1208	29.2307761904762	12.03333	34.56667	225.261904761905	183	294	1	1888.065371	7219838.085	0.0279	0.700284
Rhinopoma_muscatellum	Rhinopomatidae	714	16	1254	27.84505	23.0833	33.0631	223.529411764706	188	259	NA	2070.531028	450352.7666	0.0091	0.187223
Rhipidomys_latimanus	Cricetidae	1546.11764705882	608	2567	4.91529058823529	0.35	7.18333	197.352941176471	146	248	2	589.3882991	159817.2754	0.0575	0.444536
Rhipidomys_macrurus	Cricetidae	630.4	331	930	-17.3649628981729	-19.1712984391178	-12.8021136679249	221.6	206	241	3.8	589.3882991	1585253.621	0.0799	0.881467
Rhipidomys_mastacalis	Cricetidae	378.75	11	905	-19.2902792330518	-22.43333	-15.350463862177	221.75	179	242	3.8	766.22453	640921.8775	0.0775	0.712309
Rhizomys_pruinosus	Spalacidae	822.5	19	1811	21.7887463636364	12.66666	26.26667	204.409090909091	155	246	3	2113.949682	2381913.429	2.45	3.977125
Rhogeessa_aeneus	Vespertilionidae	27.5	5	178	20.1321395980222	18.03333	21.492	257.8	251	264	1.69	2055.239876	145743.3961	0.0034	0.07794
Rhogeessa_io	Vespertilionidae	848.428571428571	35	1354	7.75689142857143	6.89325	11.01868	235.857142857143	207	263	1.69	2055.239876	4666141.22	0.005	0.211088
Rhogeessa_parvula	Vespertilionidae	257.789473684211	2	1572	22.7679463959103	15.9838494777075	29.0048982492831	247.610169491525	191	277	1.98	2055.239876	453361.6049	0.0044	0.11753
Rhogeessa_tumida	Vespertilionidae	211.10101010101	-2	1644	16.2892738430661	10.00946	23.8404266401973	253.764705882353	178	282	1.69	2055.239876	604793.7539	0.0045	0.126896
Rhombomys_opimus	Muridae	720.72	-9	1420	39.7908	35.27	45.90204	116.56	35	177	5	562.5317	4639123.752	0.155	1.000221
Rhynchocyon_petersi	Macroscelididae	795.2	10	1832	-5.36142249840411	-6.9167	-4.33	219.3	145	276	1.93	850.77085	31496.82531	0.424	1.244995
Rhynchonycteris_naso	Emballonuridae	179.463276836158	-3	2222	6.70057789083898	-14.42675	18.8906517903044	259.209039548023	144	283	0.99	894.25	11720102.73	0.0038	0.215886
Rousettus_amplexicaudatus	Pteropodidae	400.714285714286	0	2161	0.258824324833233	-10.85	19.1	249.232653061224	158	278	0.99	1776.618367	4335561.864	0.0825	0.695851
Rousettus_leschenaultii	Pteropodidae	326.454545454545	5	1074	9.73414363636364	-8.25	22.35	253.909090909091	221	273	1.005	1679.8551	6832374.422	0.0971	0.839932
Rousettus_madagascariensis	Pteropodidae	377.666666666667	72	955	-18.7574333333333	-24.40003	-12.93894	225.666666666667	191	260	1.11	1825	295931.4201	0.0621	0.333161
Rucervus_duvaucelii	Cervidae	641	641	641	22.27177	22.27177	22.27177	239	239	239	1	2920	34884.87051	143	24.031107
Rupicapra_pyrenaica	Bovidae	2014.71503957784	742	2811	42.6161085488127	42.38504	43.2	40.4353562005277	-7	112	1	2437.9015	15137.91757	30	32
Rupicapra_rupicapra	Bovidae	1551.06888888889	345	3201	45.9351619333333	40.85849	49.28333	44.6133333333333	-21	124	1	3650	284030.9512	26.1	17
Rusa_unicolor	Cervidae	574.684210526316	6	4721	17.8525826315789	2.26667	30.03333	238.631578947368	-16	277	1	3285	7645389.801	180.3444	54.933878
Saccolaimus_saccolaimus	Emballonuridae	169.807692307692	5	921	0.400303076821226	-19.56667	25.9	257.153846153846	206	278	1	788.4	1968976.408	0.0418	0.685918
Saccopteryx_bilineata	Emballonuridae	206.179063360882	-3	3629	9.68564740998524	-16.83333	20.21194	257.286885245902	69	287	0.995	894.25	12861159.73	0.0078	0.349677
Saccopteryx_leptura	Emballonuridae	244.779661016949	2	1420	5.06413450162675	-22.70856	16.003	258.21186440678	207	282	NA	894.25	12460311.36	0.0047	0.250785
Saccostomus_campestris	Nesomyidae	1137.81538461538	3	1871	-17.0404416606137	-33.96667	-8.4667	206.8	164	257	6.8	454.5125	5405086.026	0.0512	0.889473
Saguinus_mystax	Callitrichidae	138.8	95	215	-6.553334	-8.6	-4.45	258.2	257	260	1.93	2701.5291	597099.626	0.618	2.31387
Saguinus_oedipus	Callitrichidae	276.6	89	825	8.517926	7.33333	9.95	263.8	254	271	1.9	2190	52782.81542	0.43	1.698399
Saimiri_boliviensis	Cebidae	316.944444444444	116	855	-12.1356038888889	-17.45	-4.83333	250.055555555556	234	268	1	3354.65875	1391162.865	0.615	2.769759
Saimiri_oerstedii	Cebidae	14.5	6	23	8.63666666666667	8.4	8.96	264	263	265	1.005	3354.65875	7395.771638	0.2785	0.566975
