species	geoArea_km2	BodyMassKg_notInputed	DispDist_notInputed
Callicebus_miltoni	NA	NA	NA
Callicebus_modestus	6617.837978	0.9924	1.149119
Callicebus_moloch	956309.8952	0.8547	2.087697
Callicebus_nigrifrons	495530.6809	1.2151	3.278203
Callicebus_oenanthe	9226.680991	0.9924	1.234611
Callicebus_olallae	685.0758982	0.9924	0.704172
Callicebus_ornatus	24155.69505	0.8326	1.373892
Callicebus_pallescens	421595.5379	0.8321	2.546601
Callicebus_personatus	144503.3749	1.35	1.799368
Callicebus_purinus	154888.5063	1.3335	2.690247
Callicebus_regulus	224282.989	1.2736	2.83815
Callicebus_stephennashi	32158.34846	0.69	1.311863
Callicebus_torquatus	251242.3217	1.05	2.685684
Callicebus_urubambensis	NA	NA	NA
Callicebus_vieirai	NA	NA	NA
Callimico_goeldii	610230.0177	0.48	4.037515
Callistomys_pictus	4954.493728	0.519	0.444922
Callithrix_aurita	161173.4438	0.342	1.241137
Callithrix_flaviceps	24989.45175	0.342	0.829882
Callithrix_geoffroyi	126341.0663	0.342	1.177566
Callithrix_jacchus	955697.3642	0.292	1.664492
Callithrix_kuhlii	46234.04111	0.342	0.947794
Callithrix_penicillata	1324661.685	0.342	1.955938
Callorhinus_ursinus	17161513.52	45.133	97.475269
Callosciurus_adamsi	90794.0601	0.1345	0.641244
Callosciurus_albescens	59583.87203	0.1574	0.640876
Callosciurus_baluensis	48793.0361	0.356	0.981255
Callosciurus_caniceps	658394.2671	0.257	1.053821
Callosciurus_erythraeus	4078043.156	0.28	1.524699
Callosciurus_finlaysonii	737949.3852	0.278	1.530271
Callosciurus_inornatus	312788.8777	0.325	1.390818
Callosciurus_melanogaster	5174.842584	0.278	0.524357
Callosciurus_nigrovittatus	718048.0068	0.202	1.021719
Callosciurus_notatus	1515729.008	0.1975	1.195022
Callosciurus_orestes	51183.30544	0.278	0.860057
Callosciurus_phayrei	155250.9507	0.269	1.072432
Callosciurus_prevostii	1331478.893	0.3615	2.021526
Callosciurus_pygerythrus	592859.5937	0.252	1.379513
Callosciurus_quinquestriatus	41209.49151	0.3186	0.88763
Callospermophilus_lateralis	1706498.913	0.191	1.478022
Callospermophilus_madrensis	48946.09339	0.275	0.846501
Callospermophilus_saturatus	74810.98465	0.22	0.23385
Calomys_boliviae	72857.22827	0.027	0.155407
Calomys_callidus	56329.44153	0.027	0.147008
Calomys_callosus	3180515.538	0.048	0.482593
Calomys_cerqueirai	NA	NA	NA
Calomys_expulsus	1376678.311	0.0282	0.300263
Calomys_fecundus	54868.29346	0.041	0.184101
Calomys_hummelincki	316501.9889	0.027	0.213409
Calomys_laucha	1447362.25	0.014	0.206188
Calomys_lepidus	590502.9812	0.0266	0.242168
Calomys_musculinus	2035010.795	0.0201	0.270989
Calomys_sorellus	247033.2405	0.02	0.171397
Calomys_tener	1728714.931	0.0138	0.212555
Calomys_tocantinsi	134431.8231	0.0253	0.171127
Calomys_venustus	58625.92105	0.0507	0.028
Calomyscus_bailwardi	186907.4444	0.0204	0.253453
Calomyscus_baluchi	428850.9356	0.0201	0.300664
Calomyscus_elburzensis	232437.2473	0.017	0.239236
Calomyscus_grandis	6025.73892	0.0183	0.113421
Calomyscus_hotsoni	142224.3817	0.0163	0.210022
Calomyscus_mystax	209249.1161	0.017	0.233868
Calomyscus_tsolovi	33.72462274	0.0127	0.030006
Calomyscus_urartensis	4825.675504	0.0165	0.101863
Caloprymnus_campestris	NA	0.9	2.622305
Caluromys_derbianus	801897.2165	0.297	1.618326
Caluromys_lanatus	5170361.039	0.325	2.548774
Caluromys_philander	3754048.648	0.2293	1.875544
Caluromysiops_irrupta	184579.2486	0.25	1.067358
Calyptophractus_retusus	271934.022	0.12999	0.927494
Camelus_bactrianus	NA	690	58.546963
Camelus_dromedarius	NA	800	71.526743
Camelus_ferus	229799.8706	690	54.071969
Canis_adustus	10846549.84	10.2499	20
Canis_anthus	NA	NA	NA
Canis_aureus	29004481.44	10.3452	32.778258
Canis_latrans	17097541.92	13.4063	325
Canis_lupus	51904189.04	32.1833	256.2375
Canis_mesomelas	6524493.134	8.5	103
Canis_rufus	NA	22.9832	47.368841
Canis_simensis	7002.179364	10	7.5
Cannomys_badius	1054649.439	0.275	0.996962
Cansumys_canus	161712.9016	0.0905	0.578419
Caperea_marginata	73032487.89	32000	9054.929328
Capra_aegagrus	1412748.252	33.5	15.059365
Capra_caucasica	11898.02188	55	7.058905
Capra_cylindricornis	22377.33153	50	7.675691
Capra_falconeri	25453.24987	41	7.073008
Capra_hircus	NA	54.25	54.593759
Capra_ibex	2141.633301	85.1665	6.205726
Capra_nubiana	188839.2949	62.6248	13.775943
Capra_pyrenaica	52394.54845	50	6.450587
Capra_sibirica	1568183.635	130	32.567209
Capra_walie	855.1402173	100	5.561663
Capreolus_capreolus	6456766.89	22.5	15.272548
Capreolus_pygargus	11976633.78	43.7522	25.689945
Capricornis_crispus	140188.9092	37.16	4.570061
Capricornis_milneedwardsii	3167479.565	130	37.90597
Capricornis_rubidus	87073.6718	87.5	14.019641
Capricornis_sumatraensis	136888.7164	87.5	15.458345
Capricornis_swinhoei	14543.96084	21	4.331841
Capricornis_thar	495663.995	112.5	23.447561
Caprolagus_hispidus	115543.7167	2.497	0.888376
Capromys_pilorides	112186.544	5.65	3.261476
Caracal_aurata	4184645.054	10.65	28.410048
Caracal_caracal	19306936.09	13.7499	90
Cardiocranius_paradoxus	1987674.885	0.0086	0.168714
Cardioderma_cor	2275394.128	0.0278	0.54449
Carollia_benkeithi	NA	NA	NA
Carollia_brevicauda	10887122.85	0.0144	0.323778
Carollia_castanea	2534048.918	0.0133	0.226197
Carollia_manu	32337.36067	0.0187	0.106466
Carollia_perspicillata	14004582.32	0.018	0.3867
Carollia_sowelli	799247.0175	0.0165	0.1986
Carollia_subrufa	214754.5447	0.0156	0.144973
Carpitalpa_arendsi	9931.8091	0.0523	0.252806
Carpomys_melanurus	2572.112521	0.165	0.334069
Carpomys_phaeurus	4262.147596	0.123	0.314675
Carterodon_sulcidens	276008.7341	0.1138	0.458535
Caryomys_eva	199355.7083	0.0267	0.191949
Caryomys_inez	438049.0706	0.0267	0.227515
Casinycteris_argynnis	1730518.227	0.0299	0.32583
Casinycteris_campomaanensis	NA	NA	NA
Casinycteris_ophiodon	392669.9009	0.0675	0.370829
Castor_canadensis	15401059.47	21.82	25.19742667
Castor_fiber	3468538.965	19	13.367091
Catagonus_wagneri	307395.6975	35.5664	21.48198
Catopuma_badia	271849.0052	2.5	6.202349
Catopuma_temminckii	345732.2781	11.5	17.420916
Cavia_aperea	7078604.067	0.549	1.031326
Cavia_fulgida	296814.7078	0.2825	0.769547
Cavia_intermedia	0.295963664	0.6605	0.062239
Cavia_magna	50370.26074	0.46	0.686788
Cavia_patzelti	NA	NA	NA
Cavia_porcellus	NA	0.728	1.869705
Cavia_tschudii	640039.6953	1	1.825741
Cebuella_pygmaea	1699336.852	0.07	0.829278
Cebus_albifrons	NA	2.629	3.782432
Cebus_capucinus	NA	2.733	6.186748
Cebus_kaapori	193340.6123	2.6	4.142619
Cebus_olivaceus	NA	2.6	9.469708
Centronycteris_centralis	2408588.804	0.0055	0.19456
Centronycteris_maximiliani	5721462.643	0.005	0.220589
Centurio_senex	2109939.224	0.0212	0.281268
Cephalophus_adersi	2707.31819	9.25	3.41832
Cephalophus_callipygus	755886.0233	18.2499	7.85447
Cephalophus_dorsalis	3620069.557	20	10.718006
Cephalophus_harveyi	359546.4882	14.5001	12.720415
Cephalophus_jentinki	60478.69411	70.0003	21.397489
Cephalophus_leucogaster	1045766.507	12.6999	14.843303
Cephalophus_natalensis	907268.6216	12	5.077227
Cephalophus_niger	771574.6456	20.4	18.252891
Cephalophus_nigrifrons	3235655.708	13.8998	19.952074
Cephalophus_ogilbyi	511075.4416	20	4.79757
Cephalophus_rufilatus	2966450.275	12	17.995028
Cephalophus_silvicultor	6243265.293	72.5003	59.42442
Cephalophus_spadix	6659.55879	56.0003	11.688586
Cephalophus_weynsi	1504324.257	17	18.985766
Cephalophus_zebra	59834.82131	17.5001	9.622334
Cephalorhynchus_commersonii	1259187.733	72.4	75.135375
Cephalorhynchus_eutropia	378630.5686	45	42.69895
Cephalorhynchus_heavisidii	146383.3987	40	32.241919
Cephalorhynchus_hectori	96906.78251	50	34.042848
Ceratotherium_simum	5684488.462	2949.9863	132.531597
Cercartetus_caudatus	312497.0688	0.025	0.318317
Cercartetus_concinnus	587103.4591	0.013	0.250466
Cercartetus_lepidus	103833.8819	0.007	0.120712
Cercartetus_nanus	388334.8933	0.024	0.467311
Cercocebus_agilis	1066530.119	8.0234	11.448013
Cercocebus_atys	320409.0941	7.6434	8.587052
Cercocebus_chrysogaster	233593.9113	9.4756	9.07511
Cercocebus_galeritus	204.9972025	7.383	1.719966
Cercocebus_sanjei	190.5479977	8.0234	0.998634
Cercocebus_torquatus	290636.3119	8.1354	8.715087
Cercopithecus_ascanius	2653187.453	3.55	7.016639
Cercopithecus_campbelli	282204.7264	4.1	2.216462
Cercopithecus_cephus	789416.4511	3.485	5.922894
Cercopithecus_diana	213382.1609	4.175	7.995241
Cercopithecus_dryas	1379.957397	3.075	1.569202
Cercopithecus_erythrogaster	74397.6302	2.5	3.295519
Cercopithecus_erythrotis	56533.29669	3.9183	4.02119
Cercopithecus_hamlyni	241515.3413	6.875	7.601278
Cercopithecus_lhoesti	NA	5.375	9.157045
Cercopithecus_lomamiensis	NA	NA	NA
Cercopithecus_mitis	2350087.917	5	6.26984
Cercopithecus_mona	624515.9461	4.2083	7.037946
Cercopithecus_neglectus	2320333.205	5.48	5.092641
Cercopithecus_nictitans	1355151.132	5.8033	12.418566
Cercopithecus_petaurista	537865.4875	2.775	5.363955
Cercopithecus_pogonias	NA	3.765	9.750498
Cercopithecus_preussi	NA	5.25	9.034021
Cercopithecus_sclateri	36569.86484	3.375	3.35925
Cercopithecus_solatus	NA	6.5	11.666512
Cerdocyon_thous	8531997.191	5.24	2.9
Cerradomys_akroai	NA	NA	NA
Cerradomys_goytaca	NA	NA	NA
Cerradomys_langguthi	NA	NA	NA
Cerradomys_maracajuensis	477483.1757	0.0911	0.733542
Cerradomys_marinhus	13656.04018	0.13	0.417711
Cerradomys_scotti	1662580.748	0.092	0.965774
Cerradomys_subflavus	1478566.506	0.0964	0.967249
Cerradomys_vivoi	NA	NA	NA
Cervus_albirostris	751116.4883	125	27.185935
Cervus_elaphus	15259446.31	180.1878	129.803712
Cervus_nippon	351682.3595	53	10.490294
Cervus_wallichi	NA	NA	NA
Chacodelphys_formosa	19026.6566	0.01	0.10272
Chaerephon_aloysiisabaudiae	1131979.199	NA	NA
Chaerephon_ansorgei	5701498.631	0.01614	0.468121
Chaerephon_atsinanana	NA	NA	NA
Chaerephon_bemmeleni	680131.0257	0.019	0.328478
Chaerephon_bivittatus	1916480.524	0.01542	0.359236
Chaerephon_bregullae	4699.178642	NA	NA
Chaerephon_chapini	4349247.434	0.01	0.324598
Chaerephon_gallagheri	316.4825031	NA	NA
Chaerephon_jobensis	2362428.534	0.01689	0.398488
Chaerephon_johorensis	81744.43977	NA	NA
Chaerephon_major	1781095.772	0.01475	0.343645
Chaerephon_nigeriae	4860350.339	0.0198	0.515749
Chaerephon_plicatus	2492599.874	0.02183	0.4754
Chaerephon_pumilus	7329308.386	0.01098	0.385818
Chaerephon_russatus	437530.2807	0.01698	0.277819
Chaerephon_solomonis	7026.611943	NA	NA
Chaerephon_tomensis	868.3945455	0.00748	0.042798
Chaeropus_ecaudatus	NA	0.2	1.621369
Chaetocauda_sichuanensis	1196.527697	0.0303	0.106899
Chaetodipus_arenarius	78188.68022	0.023	0.224967
Chaetodipus_artus	90008.11373	0.047	0.349727
Chaetodipus_baileyi	284964.4939	0.0264	0.321969
Chaetodipus_californicus	107466.7057	0.022	0.234881
Chaetodipus_dalquesti	11672.75276	0.0295	0.172148
Chaetodipus_eremicus	542880.5603	0.019	0.306296
Chaetodipus_fallax	47182.79834	0.0187	0.233872
Chaetodipus_formosus	323334.6083	0.0195	0.277991
Chaetodipus_goldmani	59316.12886	0.023	0.211941
Chaetodipus_hispidus	2312126.069	0.032	0.565153
Chaetodipus_intermedius	513391.4163	0.0165	0.279052
Chaetodipus_lineatus	11540.15403	0.023	0.148832
Chaetodipus_nelsoni	569007.04	0.0158	0.391322
Chaetodipus_penicillatus	397877.0929	0.0169	0.466985
Chaetodipus_pernix	99886.01505	0.017	0.199353
Chaetodipus_rudinoris	118900.461	NA	NA
Chaetodipus_spinatus	128178.1085	0.0164	0.206082
Chaetomys_subspinosus	110826.2792	1.3	1.445152
Chaetophractus_nationi	NA	2.15	6.534823
Chaetophractus_vellerosus	1717713.483	1.03	2.462067
Chaetophractus_villosus	2560930.325	4.54	9.97056
Chalinolobus_dwyeri	544203.4417	0.009	0.193654
Chalinolobus_gouldii	7430344.638	0.0145	0.462684
Chalinolobus_morio	2331676.983	0.0088	0.261337
Chalinolobus_neocaledonicus	16551.90181	0.0119	0.109005
Chalinolobus_nigrogriseus	1493163.257	0.0088	0.237359
Chalinolobus_picatus	1162798.961	0.0051	0.158375
Chalinolobus_tuberculatus	137721.8118	0.0085	0.138744
Cheirogaleus_crossleyi	1321.670009	0.375	0.463819
Cheirogaleus_lavasoensis	NA	NA	NA
Cheirogaleus_major	37830.39868	0.45	0.999324
Cheirogaleus_medius	127375.6498	0.181	0.541594
Cheirogaleus_minusculus	9.749297064	0.1999	0.111918
Cheirogaleus_sibreei	40.94010713	0.2855	0.187259
Cheiromeles_parvidens	449471.4556	0.1146	0.953372
Cheiromeles_torquatus	1347498.457	0.1635	1.518506
Chelemys_delfini	528.4304432	0.0282	0.085981
Chelemys_macronyx	322545.3488	0.0733	0.594793
Chelemys_megalonyx	119782.3086	0.0508	0.38899
Chibchanomys_orcesi	2813.793698	0.0375	0.14534
Chibchanomys_trichotis	30200.56937	0.05	0.286265
Chilomys_instans	200409.1918	0.019	0.246996
Chilonatalus_micropus	193753.5814	0.0035	0.084441
Chilonatalus_tumidifrons	6467.783512	0.0033	0.039022
Chimarrogale_hantu	25043.30195	0.055	0.318838
Chimarrogale_himalayica	3331793.416	0.0348	0.68303
Chimarrogale_phaeura	3416.978563	0.031	0.143463
Chimarrogale_platycephalus	207234.293	0.032	0.355277
Chimarrogale_styani	845996.1363	0.0258	0.419147
Chimarrogale_sumatrana	5.608220435	0.03	0.035177
Chinchilla_chinchilla	12057.46345	0.5	0.528134
Chinchilla_lanigera	2083.613645	0.417	0.327024
Chinchillula_sahamae	162532.2371	0.1698	0.51013
Chionomys_gud	78218.55049	0.0935	0.313334
Chionomys_nivalis	892291.2025	0.054	0.391413
Chionomys_roberti	73176.84293	0.0935	0.308858
Chiroderma_doriae	2659409.983	0.0199	0.285528
Chiroderma_improvisum	1588.982769	0.035	0.078518
Chiroderma_salvini	3461576.664	0.0255	0.346604
Chiroderma_trinitatum	9505109.9	0.0137	0.305891
Chiroderma_villosum	10618526.65	0.0231	0.418063
Chiroderma_vizottoi	NA	NA	NA
Chiromyscus_chiropus	431269.4108	0.0778	0.655362
Chiromyscus_langbianis	639155.9484	0.0698	0.670326
Chiromyscus_thomasi	NA	NA	NA
Chironax_melanocephalus	180119.4719	0.0167	0.144922
Chironectes_minimus	6300378.216	0.946	4.915765
Chiropodomys_calamianensis	14230.33027	0.0405	0.136633
Chiropodomys_gliroides	1266151.749	0.0215	0.253863
Chiropodomys_karlkoopmani	4550.460647	0.0291	0.088994
Chiropodomys_major	750345.4391	0.042	0.328185
Chiropodomys_muroides	197220.8808	0.0164	0.146317
Chiropodomys_pusillus	742358.6092	0.0215	0.22622
Chiropotes_albinasus	994234.957	2.9	12.005555
Chiropotes_chiropotes	1382200.046	3.174	7.104472
Chiropotes_satanas	276787.0178	3	8.358114
Chiropotes_utahickae	356747.1553	2.7847	2.832889
Chiruromys_forbesi	33868.1009	0.1052	0.279118
Chiruromys_lamia	34442.98732	0.0472	0.179954
Chiruromys_vates	102168.9347	0.0456	0.223284
Chlamyphorus_truncatus	407552.4469	0.0443	0.506731
Chlorocebus_aethiops	1160536.921	3.975	0.5
Chlorocebus_cynosuros	3121731.069	3.975	9.640752
Chlorocebus_djamdjamensis	9265.343874	3.975	2.743724
Chlorocebus_pygerythrus	4629925.841	3.975	10.4972
Chlorocebus_sabaeus	1535865.494	3.975	8.27171
Chlorocebus_tantalus	4039722.097	4.65	11.154246
Chlorotalpa_duthieae	10974.75798	0.0456	0.23653
Chlorotalpa_sclateri	92467.0604	0.0391	0.339487
Chodsigoa_caovansunga	1316.472247	0.006	0.040635
Chodsigoa_hypsibia	426268.8167	0.0152	0.25728
Chodsigoa_lamula	16009.4131	0.0078	0.082492
Chodsigoa_parca	588030.335	0.0111	0.225336
Chodsigoa_parva	71.02304619	0.0035	0.015298
Chodsigoa_salenskii	249.4911709	0.0055	0.026831
Chodsigoa_smithii	48357.80078	0.0144	0.155315
Chodsigoa_sodalis	7052.236155	0.0049	0.051258
Choeroniscus_godmani	2744419.282	0.0079	0.262434
Choeroniscus_minor	6498220.868	0.0058	0.264674
Choeroniscus_periosus	65834.25932	0.2	0.751494
Choeronycteris_mexicana	1793160.533	0.0166	0.366843
Choeropsis_liberiensis	158041.4499	235.0012	27.514557
Choloepus_didactylus	4221291.519	5.16	6.789803
Choloepus_hoffmanni	1668976.658	4.75	5.308646
Chrotogale_owstoni	240586.6487	3.25	4.937231
Chrotomys_gonzalesi	57.26402323	0.1402	0.133774
Chrotomys_mindorensis	27598.65851	0.179	0.584392
Chrotomys_sibuyanensis	13.46178637	0.104	0.082421
Chrotomys_silaceus	4534.727669	0.0841	0.256311
Chrotomys_whiteheadi	16950.28136	0.1407	0.458022
Chrotopterus_auritus	13277039.68	0.0779	1.374617
Chrysochloris_asiatica	41921.8471	0.049	0.330857
Chrysochloris_stuhlmanni	107474.6836	0.0398	0.354716
Chrysochloris_visagiei	368.7271229	0.03	0.086856
Chrysocyon_brachyurus	4490671.626	23.2498	49.078927
Chrysospalax_trevelyani	40554.87176	0.4265	0.260127
Chrysospalax_villosus	44809.63224	0.1199	0.596574
Cistugo_lesueuri	NA	0.05	0.758367
Cistugo_seabrae	NA	0.05	0.758367
Civettictis_civetta	15450955.36	12	25.698839
Cloeotis_percivali	533583.327	0.0041	0.116336
Clyomys_bishopi	NA	0.03	0.313894
Clyomys_laticeps	1570780.562	0.201	0.913824
Coccymys_albidens	90.18793149	0.0349	0.042193
Coccymys_kirrhos	NA	NA	NA
Coccymys_ruemmleri	107826.6388	0.0297	0.178275
Coelodonta_antiquitatis	NA	2692.552	160.88175
Coelops_frithii	2518903.027	0.0074	0.237727
Coelops_hirsutus	1737.811985	0.003	0.027635
Coelops_robinsoni	139598.2888	0.0065	0.117112
Coendou_baturitensis	NA	NA	NA
Coendou_bicolor	1245302.456	4.05	4.563413
Coendou_ichillus	23166.17291	0.5969	0.670598
Coendou_insidiosus	2175909.162	1	2.37789
Coendou_melanurus	1462696.765	2.05	3.244105
Coendou_mexicanus	715108.5758	2	2.741991
Coendou_nycthemera	411952.6115	3	3.044961
Coendou_prehensilis	10284188.96	4.4	7.853809
Coendou_pruinosus	142921.6432	1.2306	1.481178
Coendou_quichua	69040.44377	2.1331	1.715103
Coendou_roosmalenorum	NA	NA	NA
Coendou_rufescens	202811.4123	0.8318	1.286769
Coendou_speratus	NA	NA	NA
Coendou_spinosus	1345536.795	0.7508	1.829713
Coendou_vestitus	1476.308762	0.736	0.415448
Coleura_afra	4761685.71	0.0107	0.345722
Coleura_kibomalandy	NA	NA	NA
Coleura_seychellensis	230.7336665	0.0106	0.04022
Colobus_angolensis	2325687.16	14.4622	10.546468
Colobus_guereza	3090846.73	16.498	12.060457
Colobus_polykomos	345435.0827	9.0896	5.406368
Colobus_satanas	332814.3145	11.9938	6.250372
Colobus_vellerosus	482925.5945	11.5052	6.619771
Colomys_goslingi	916940.6548	0.0625	0.680068
Condylura_cristata	3484069.493	0.084	0.867163
Conepatus_chinga	5113797.282	1.9175	7.053498
Conepatus_humboldtii	710200.7717	0.328	2.445807
Conepatus_leuconotus	2518582.66	3.5	8.554757
Conepatus_semistriatus	2047030.352	1.2	5.237813
Congosorex_phillipsorum	86.74113876	0.0079	0.026955
Congosorex_polli	332.1412149	0.0074	0.034538
Congosorex_verheyeni	147267.4915	0.0071	0.12539
Conilurus_albipes	NA	0.2	1.062188
Conilurus_penicillatus	350616.7568	0.1535	0.926217
Connochaetes_gnou	406481.8218	179.999	29.121134
Connochaetes_taurinus	3135116.098	179.999	45.267247
Cormura_brevirostris	7927624.561	0.0092	0.350244
Corynorhinus_mexicanus	519766.3168	0.0077	0.173449
Corynorhinus_rafinesquii	1340749.104	0.0091	0.236955
Corynorhinus_townsendii	4613302.253	0.0099	0.326639
Coryphomys_buehleri	NA	1.8	3.258139
Craseonycteris_thonglongyai	8044.76712	0.0022	0.03152
Crateromys_australis	836.8340103	0.445	0.278367
Crateromys_heaneyi	4010.802418	0.994	0.608566
Crateromys_paulus	75.62491505	0.3148	0.136831
Crateromys_schadenbergi	3731.220807	1.05	0.617555
Cratogeomys_castanops	655797.3665	0.2518	0.857013
Cratogeomys_fulvescens	2163.185964	0.265	0.256669
Cratogeomys_fumosus	41601.39988	0.15	0.354938
Cratogeomys_goldmani	150472.9041	0.2312	0.594939
Cratogeomys_merriami	6489.435199	0.42	0.4196
Cratogeomys_perotensis	4228.832362	0.3144	0.326008
Cratogeomys_planiceps	2544.010782	0.3366	0.303344
Cremnomys_cutchicus	539249.8528	0.0598	0.591215
Cremnomys_elvira	44.71557077	0.0771	0.089928
Cricetomys_emini	3782398.99	1.3	5.285633
Cricetomys_gambianus	8493137.662	1.271	6.213286
Cricetulus_alticola	141422.3369	0.035	0.206967
Cricetulus_barabensis	3691004.697	0.0229	0.331178
Cricetulus_kamensis	106500.061	0.03	0.178788
Cricetulus_lama	24631.29018	0.0315	0.133887
Cricetulus_longicaudatus	2467487.797	0.0221	0.297694
Cricetulus_migratorius	8682443.961	0.0385	0.530723
Cricetulus_sokolovi	358403.3932	0.024	0.205412
Cricetulus_tibetanus	47895.89294	0.0328	0.158052
Cricetus_cricetus	6339295.669	0.51	3.450889
Crocidura_abscondita	NA	NA	NA
Crocidura_aleksandrisi	42939.63912	NA	NA
Crocidura_allex	6750.994834	0.007	0.06386
Crocidura_andamanensis	46.95417724	0.0228	0.046658
Crocidura_annamitensis	NA	NA	NA
Crocidura_ansellorum	2236.251824	0.0046	0.038408
Crocidura_arabica	1159.419108	0.0048	0.034253
Crocidura_arispa	1054.686609	0.009	0.050267
Crocidura_armenica	774.3921988	0.008	0.043595
Crocidura_attenuata	5069935.698	0.0143	0.422243
Crocidura_attila	841741.624	0.005	0.145834
Crocidura_baileyi	19511.22415	0.0153	0.132745
Crocidura_baluensis	623.8864464	0.0155	0.063649
Crocidura_batakorum	NA	NA	NA
Crocidura_batesi	454154.932	0.0155	0.264121
Crocidura_beatus	57814.43276	0.0106	0.13257
Crocidura_beccarii	93050.63369	0.007	0.112525
Crocidura_bottegi	49454.25345	0.0035	0.062877
Crocidura_bottegoides	10971.69657	0.003	0.04114
Crocidura_brunnea	133111.4053	0.0149	0.197558
Crocidura_buettikoferi	39928.05305	0.011	0.125335
Crocidura_caliginea	77509.49273	0.0083	0.120687
Crocidura_canariensis	2538.990552	0.0075	0.054048
Crocidura_caspica	12870.69048	0.0103	0.094091
Crocidura_cinderella	849168.4385	0.0065	0.172948
Crocidura_congobelgica	101179.1532	0.017	0.202664
Crocidura_cranbrooki	NA	NA	NA
Crocidura_crenata	500584.7098	0.0065	0.154297
Crocidura_crossei	1124214.341	0.0069	0.19094
Crocidura_cyanea	2751030.037	0.0094	0.282567
Crocidura_denti	1211943.736	0.007	0.195867
Crocidura_desperata	17108.85919	NA	NA
Crocidura_dhofarensis	NA	0.0058	0.125381
Crocidura_dolichura	1508044.862	0.0057	0.179934
Crocidura_douceti	161767.0883	0.0043	0.092702
Crocidura_dsinezumi	288019.0847	0.0102	0.182934
Crocidura_eisentrauti	368.5962257	0.0091	0.040344
Crocidura_elgonius	84976.31357	0.0065	0.105209
Crocidura_elongata	129821.6009	0.0178	0.220287
Crocidura_erica	112101.0705	0.0137	0.180363
Crocidura_fingui	NA	NA	NA
Crocidura_fischeri	3211.266867	0.0143	0.086089
Crocidura_flavescens	294123.4728	0.0285	0.35569
Crocidura_floweri	30702.08164	0.011	0.118422
Crocidura_foetida	742495.4552	0.0093	0.211502
Crocidura_foxi	1681138.399	0.019	0.399364
Crocidura_fuliginosa	2879090.55	0.012	0.33385
Crocidura_fulvastra	4389650.721	0.0127	0.379254
Crocidura_fumosa	12197.10844	0.0145	0.115871
