Source	ID	MasterTax_Order	MasterTax_Family	MasterTax_SciName	matched_name	matching_source	NCBI_SciName	NCBI_Rank	NCBI_ID
IUCN	41316	AFROSORICIDA	CHRYSOCHLORIDAE	Amblysomus_hottentotus	Amblysomus_hottentotus	IUCN	Amblysomus_hottentotus	Species	9391
IUCN	41316	AFROSORICIDA	CHRYSOCHLORIDAE	Amblysomus_hottentotus	Amblysomus_hottentotus	IUCN	Amblysomus_iris	Species	192724
IUCN	62007	AFROSORICIDA	CHRYSOCHLORIDAE	Amblysomus_marleyi	Amblysomus_marleyi	IUCN	Amblysomus_marleyi	Species	745234
IUCN	62008	AFROSORICIDA	CHRYSOCHLORIDAE	Amblysomus_robustus	0	0	0	0	0
IUCN	62009	AFROSORICIDA	CHRYSOCHLORIDAE	Amblysomus_septentrionalis	Amblysomus_septentrionalis	IUCN	Amblysomus_septentrionalis	Species	745241
IUCN	1137	CHIROPTERA	PHYLLOSTOMIDAE	Ametrida_centurio	Ametrida_centurio	IUCN	Ametrida_centurio	Species	148033
IUCN	1140	RODENTIA	MURIDAE	Ammodillus_imbellis	0	0	0	0	0
IUCN	1141	CETARTIODACTYLA	BOVIDAE	Ammodorcas_clarkei	0	0	0	0	0
IUCN	42399	RODENTIA	SCIURIDAE	Ammospermophilus_harrisii	Ammospermophilus_harrisii	IUCN	Ammospermophilus_harrisii	Species	45487
IUCN	42451	RODENTIA	SCIURIDAE	Ammospermophilus_interpres	Ammospermophilus_interpres	IUCN	Ammospermophilus_interpres	Species	45486
IUCN	42452	RODENTIA	SCIURIDAE	Ammospermophilus_leucurus	Ammospermophilus_leucurus	IUCN	Ammospermophilus_leucurus	Species	45488
IUCN	1149	RODENTIA	SCIURIDAE	Ammospermophilus_nelsoni	0	0	0	0	0
IUCN	1151	CETARTIODACTYLA	BOVIDAE	Ammotragus_lervia	Ammotragus_lervia	IUCN	Ammotragus_lervia	Species	9899
IUCN	1154	CHIROPTERA	FURIPTERIDAE	Amorphochilus_schnablii	0	0	0	0	0
IUCN	136723	RODENTIA	CRICETIDAE	Amphinectomys_savamis	Amphinectomys_savamis	IUCN	Amphinectomys_savamis	Species	218842
IUCN	39593	SCANDENTIA	TUPAIIDAE	Anathana_ellioti	0	0	0	0	0
IUCN	1264	RODENTIA	CRICETIDAE	Andalgalomys_olrogi	Andalgalomys_olrogi	IUCN	Andalgalomys_olrogi	Species	118858
IUCN	1264	RODENTIA	CRICETIDAE	Andalgalomys_olrogi	Andalgalomys_olrogi	MSW3	Andalgalomys_roigi	Species	119814
IUCN	1265	RODENTIA	CRICETIDAE	Andalgalomys_pearsoni	Andalgalomys_pearsoni	IUCN	Andalgalomys_pearsoni	Species	118859
IUCN	1265	RODENTIA	CRICETIDAE	Andalgalomys_pearsoni	_Matched-manually-to-NCBI	MSW3	Andalgalomys_pearsoni_dorbignyi	Subspecies	1398189
IUCN	1271	RODENTIA	CRICETIDAE	Andinomys_edax	Andinomys_edax	IUCN	Andinomys_edax	Species	118861
IUCN	1307	RODENTIA	MURIDAE	Anisomys_imitator	Anisomys_imitator	IUCN	Anisomys_imitator	Species	332661
IUCN	44857	RODENTIA	ANOMALURIDAE	Anomalurus_beecrofti	Anomalurus_beecrofti	IUCN	Anomalurus_beecrofti	Species	1082180
IUCN	1550	RODENTIA	ANOMALURIDAE	Anomalurus_derbianus	0	0	0	0	0
IUCN	1551	RODENTIA	ANOMALURIDAE	Anomalurus_pelii	Anomalurus_pelii	IUCN	Anomalurus_pelii	Species	1559503
IUCN	1553	RODENTIA	ANOMALURIDAE	Anomalurus_pusillus	0	0	0	0	0
IUCN	1559	RODENTIA	MURIDAE	Anonymomys_mindorensis	0	0	0	0	0
IUCN	1564	RODENTIA	CRICETIDAE	Anotomys_leander	0	0	0	0	0
IUCN	1565	CHIROPTERA	PHYLLOSTOMIDAE	Anoura_caudifer	Anoura_caudifer	IUCN	Anoura_caudifer	Species	27642
IUCN	1566	CHIROPTERA	PHYLLOSTOMIDAE	Anoura_cultrata	Anoura_cultrata	IUCN	Anoura_cultrata	Species	999941
IUCN	136239	CHIROPTERA	PHYLLOSTOMIDAE	Anoura_fistulata	0	0	0	0	0
IUCN	1567	CHIROPTERA	PHYLLOSTOMIDAE	Anoura_geoffroyi	Anoura_geoffroyi	IUCN	Anoura_geoffroyi	Species	148021
IUCN	1568	CHIROPTERA	PHYLLOSTOMIDAE	Anoura_latidens	Anoura_latidens	IUCN	Anoura_latidens	Species	409016
IUCN	1569	CHIROPTERA	PHYLLOSTOMIDAE	Anoura_luismanueli	0	0	0	0	0
IUCN	136802	EULIPOTYPHLA	SORICIDAE	Anourosorex_assamensis	0	0	0	0	0
IUCN	136589	EULIPOTYPHLA	SORICIDAE	Anourosorex_schmidi	0	0	0	0	0
IUCN	41450	EULIPOTYPHLA	SORICIDAE	Anourosorex_squamipes	Anourosorex_squamipes	IUCN	Anourosorex_squamipes	Species	127560
IUCN	136257	EULIPOTYPHLA	SORICIDAE	Anourosorex_yamashinai	Anourosorex_yamashinai	IUCN	Anourosorex_yamashinai	Species	268756
IUCN	1581	DASYUROMORPHIA	DASYURIDAE	Antechinomys_laniger	Antechinomys_laniger	IUCN	Antechinomys_laniger	Species	60701
IUCN	136555	DASYUROMORPHIA	DASYURIDAE	Antechinus_adustus	0	0	0	0	0
IUCN	1590	DASYUROMORPHIA	DASYURIDAE	Antechinus_agilis	Antechinus_agilis	IUCN	Antechinus_agilis	Species	400481
IUCN	40523	DASYUROMORPHIA	DASYURIDAE	Antechinus_bellus	Antechinus_bellus	IUCN	Antechinus_bellus	Species	71384
IUCN	40524	DASYUROMORPHIA	DASYURIDAE	Antechinus_flavipes	Antechinus_flavipes	IUCN	Antechinus_flavipes	Species	38775
IUCN	1583	DASYUROMORPHIA	DASYURIDAE	Antechinus_godmani	Antechinus_godmani	IUCN	Antechinus_godmani	Species	71385
IUCN	1584	DASYUROMORPHIA	DASYURIDAE	Antechinus_leo	Antechinus_leo	IUCN	Antechinus_leo	Species	65606
IUCN	40525	DASYUROMORPHIA	DASYURIDAE	Antechinus_minimus	Antechinus_minimus	IUCN	Antechinus_minimus	Species	71386
IUCN	40526	DASYUROMORPHIA	DASYURIDAE	Antechinus_stuartii	Antechinus_stuartii	IUCN	Antechinus_stuartii	Species	9283
IUCN	136755	DASYUROMORPHIA	DASYURIDAE	Antechinus_subtropicus	0	0	0	0	0
IUCN	41508	DASYUROMORPHIA	DASYURIDAE	Antechinus_swainsonii	Antechinus_swainsonii	IUCN	Antechinus_swainsonii	Species	9284
IUCN	1620	CHIROPTERA	HIPPOSIDERIDAE	Anthops_ornatus	Anthops_ornatus	IUCN	Anthops_ornatus	Species	302397
IUCN	1676	CETARTIODACTYLA	BOVIDAE	Antidorcas_marsupialis	Antidorcas_marsupialis	IUCN	Antidorcas_marsupialis	Species	59523
IUCN	1677	CETARTIODACTYLA	ANTILOCAPRIDAE	Antilocapra_americana	Antilocapra_americana	COL	Antilocapra_americana_sonoriensis	Subspecies	694474
IUCN	1677	CETARTIODACTYLA	ANTILOCAPRIDAE	Antilocapra_americana	Antilocapra_americana	IUCN	Antilocapra_americana	Species	9891
IUCN	1681	CETARTIODACTYLA	BOVIDAE	Antilope_cervicapra	Antilope_cervicapra	IUCN	Antilope_cervicapra	Species	59525
IUCN	1790	CHIROPTERA	VESPERTILIONIDAE	Antrozous_pallidus	Antrozous_pallidus	IUCN	Antrozous_pallidus	Species	9440
IUCN	1793	CARNIVORA	MUSTELIDAE	Aonyx_capensis	Aonyx_capensis	IUCN	Aonyx_capensis	Species	76722
IUCN	44166	CARNIVORA	MUSTELIDAE	Aonyx_cinerea	Aonyx_cinerea	IUCN	Aonyx_cinerea	Species	452597
IUCN	1794	CARNIVORA	MUSTELIDAE	Aonyx_congicus	0	0	0	0	0
IUCN	41539	PRIMATES	AOTIDAE	Aotus_azarae	Aotus_azarae	COL	Aotus_azarai	Species	30591
IUCN	41539	PRIMATES	AOTIDAE	Aotus_azarae	_Matched-manually-to-NCBI	MSW3	Aotus_azarai_boliviensis	Subspecies	280755
IUCN	41539	PRIMATES	AOTIDAE	Aotus_azarae	_Matched-manually-to-NCBI	MSW3	Aotus_azarai_infulatus	Subspecies	867331
IUCN	41539	PRIMATES	AOTIDAE	Aotus_azarae	_Matched-manually-to-NCBI	NominateSubsp	Aotus_azarai_azarai	Subspecies	120088
IUCN	39915	PRIMATES	AOTIDAE	Aotus_brumbacki	0	0	0	0	0
IUCN	1807	PRIMATES	AOTIDAE	Aotus_griseimembra	Aotus_griseimembra	IUCN	Aotus_griseimembra	Species	292213
IUCN	136211	PRIMATES	AOTIDAE	Aotus_jorgehernandezi	0	0	0	0	0
IUCN	1808	PRIMATES	AOTIDAE	Aotus_lemurinus	Aotus_lemurinus	IUCN	Aotus_lemurinus	Species	43147
IUCN	1802	PRIMATES	AOTIDAE	Aotus_miconax	0	0	0	0	0
IUCN	41540	PRIMATES	AOTIDAE	Aotus_nancymaae	Aotus_nancymaae	IUCN	Aotus_nancymaae	Species	37293
IUCN	41542	PRIMATES	AOTIDAE	Aotus_nigriceps	Aotus_nigriceps	IUCN	Aotus_nigriceps	Species	57175
IUCN	41543	PRIMATES	AOTIDAE	Aotus_trivirgatus	Aotus_trivirgatus	IUCN	Aotus_trivirgatus	Species	9505
IUCN	41544	PRIMATES	AOTIDAE	Aotus_vociferans	Aotus_vociferans	IUCN	Aotus_vociferans	Species	57176
IUCN	39953	PRIMATES	AOTIDAE	Aotus_zonalis	Aotus_zonalis	IUCN	Aotus_zonalis	Species	1263727
IUCN	1869	RODENTIA	APLODONTIIDAE	Aplodontia_rufa	Aplodontia_rufa	COL	Aplodontia_rufa_californica	Subspecies	1334826
IUCN	1869	RODENTIA	APLODONTIIDAE	Aplodontia_rufa	Aplodontia_rufa	COL	Aplodontia_rufa_humboldtiana	Subspecies	1334828
IUCN	1869	RODENTIA	APLODONTIIDAE	Aplodontia_rufa	Aplodontia_rufa	COL	Aplodontia_rufa_nigra	Subspecies	359807
IUCN	1869	RODENTIA	APLODONTIIDAE	Aplodontia_rufa	Aplodontia_rufa	COL	Aplodontia_rufa_pacifica	Subspecies	1334829
IUCN	1869	RODENTIA	APLODONTIIDAE	Aplodontia_rufa	Aplodontia_rufa	COL	Aplodontia_rufa_phaea	Subspecies	1334827
IUCN	1869	RODENTIA	APLODONTIIDAE	Aplodontia_rufa	Aplodontia_rufa	COL	Aplodontia_rufa_rufa	Subspecies	561552
IUCN	1869	RODENTIA	APLODONTIIDAE	Aplodontia_rufa	Aplodontia_rufa	IUCN	Aplodontia_rufa	Species	51342
IUCN	1869	RODENTIA	APLODONTIIDAE	Aplodontia_rufa	Aplodontia_rufa	MSW3	Aplodontia_rufa_olympica	Subspecies	1334825
IUCN	1888	RODENTIA	MURIDAE	Apodemus_agrarius	Apodemus_agrarius	IUCN	Apodemus_agrarius	Species	39030
IUCN	1888	RODENTIA	MURIDAE	Apodemus_agrarius	_Matched-manually-to-NCBI	MSW3	Apodemus_agrarius_coreae	Subspecies	129303
IUCN	1888	RODENTIA	MURIDAE	Apodemus_agrarius	_Matched-manually-to-NCBI	MSW3	Apodemus_agrarius_manchuricus	Subspecies	129304
IUCN	1888	RODENTIA	MURIDAE	Apodemus_agrarius	_Matched-manually-to-NCBI	MSW3	Apodemus_agrarius_ningpoensis	Subspecies	129305
IUCN	1888	RODENTIA	MURIDAE	Apodemus_agrarius	_Matched-manually-to-NCBI	MSW3	Apodemus_agrarius_pallidior	Subspecies	129306
IUCN	1888	RODENTIA	MURIDAE	Apodemus_agrarius	Apodemus_agrarius	MSW3	Apodemus_chejuensis	Species	754351
IUCN	1907	RODENTIA	MURIDAE	Apodemus_alpicola	Apodemus_alpicola	IUCN	Apodemus_alpicola	Species	100381
IUCN	42642	RODENTIA	MURIDAE	Apodemus_argenteus	_Matched-manually-to-NCBI	MSW3	Apodemus_argenteus	Species	61837
IUCN	1890	RODENTIA	MURIDAE	Apodemus_chevrieri	Apodemus_chevrieri	IUCN	Apodemus_chevrieri	Species	129246
IUCN	1891	RODENTIA	MURIDAE	Apodemus_draco	Apodemus_draco	IUCN	Apodemus_draco	Species	129247
IUCN	1891	RODENTIA	MURIDAE	Apodemus_draco	Apodemus_draco	MSW3	Apodemus_ilex	Species	256595
IUCN	136816	RODENTIA	MURIDAE	Apodemus_epimelas	0	0	0	0	0
IUCN	1892	RODENTIA	MURIDAE	Apodemus_flavicollis	Apodemus_flavicollis	IUCN	Apodemus_flavicollis	Species	54292
IUCN	1894	RODENTIA	MURIDAE	Apodemus_gurkha	Apodemus_gurkha	IUCN	Apodemus_gurkha	Species	105298
IUCN	1896	RODENTIA	MURIDAE	Apodemus_hyrcanicus	0	0	0	0	0
IUCN	1897	RODENTIA	MURIDAE	Apodemus_latronum	Apodemus_latronum	IUCN	Apodemus_latronum	Species	214933
IUCN	1898	RODENTIA	MURIDAE	Apodemus_mystacinus	Apodemus_mystacinus	IUCN	Apodemus_mystacinus	Species	100382
IUCN	1906	RODENTIA	MURIDAE	Apodemus_pallipes	Apodemus_pallipes	IUCN	Apodemus_pallipes	Species	262051
IUCN	1906	RODENTIA	MURIDAE	Apodemus_pallipes	Apodemus_pallipes	IUCN	Apodemus_wardi	Species	214934
IUCN	1899	RODENTIA	MURIDAE	Apodemus_peninsulae	Apodemus_peninsulae	IUCN	Apodemus_peninsulae	Species	105297
IUCN	1899	RODENTIA	MURIDAE	Apodemus_peninsulae	_Matched-manually-to-NCBI	MSW3	Apodemus_peninsulae_preator	Subspecies	129307
IUCN	1899	RODENTIA	MURIDAE	Apodemus_peninsulae	_Matched-manually-to-NCBI	MSW3	Apodemus_peninsulae_sowerbyi	Subspecies	129308
IUCN	1900	RODENTIA	MURIDAE	Apodemus_ponticus	_Matched-manually-to-NCBI	MSW3	Apodemus_ponticus	Species	134909
IUCN	1901	RODENTIA	MURIDAE	Apodemus_rusiges	0	0	0	0	0
IUCN	1902	RODENTIA	MURIDAE	Apodemus_semotus	Apodemus_semotus	IUCN	Apodemus_semotus	Species	105299
IUCN	1903	RODENTIA	MURIDAE	Apodemus_speciosus	Apodemus_speciosus	IUCN	Apodemus_speciosus	Species	105296
IUCN	1904	RODENTIA	MURIDAE	Apodemus_sylvaticus	Apodemus_sylvaticus	IUCN	Apodemus_sylvaticus	Species	10129
IUCN	1905	RODENTIA	MURIDAE	Apodemus_uralensis	Apodemus_uralensis	IUCN	Apodemus_uralensis	Species	134910
IUCN	1905	RODENTIA	MURIDAE	Apodemus_uralensis	Apodemus_uralensis	MSW3	Apodemus_ciscaucasicus	Species	400052
IUCN	135724	RODENTIA	MURIDAE	Apodemus_witherbyi	Apodemus_witherbyi	IUCN	Apodemus_fulvipectus	Species	134907
IUCN	135724	RODENTIA	MURIDAE	Apodemus_witherbyi	Apodemus_witherbyi	IUCN	Apodemus_hermonensis	Species	159078
IUCN	135724	RODENTIA	MURIDAE	Apodemus_witherbyi	Apodemus_witherbyi	IUCN	Apodemus_witherbyi	Species	400054
IUCN	135724	RODENTIA	MURIDAE	Apodemus_witherbyi	Apodemus_witherbyi	MSW3	Apodemus_iconicus	Species	324708
IUCN	42643	RODENTIA	MURIDAE	Apomys_abrae	Apomys_abrae	IUCN	Apomys_abrae	Species	932750
IUCN	136362	RODENTIA	MURIDAE	Apomys_camiguinensis	Apomys_camiguinensis	IUCN	Apomys_camiguinensis	Species	768346
IUCN	1910	RODENTIA	MURIDAE	Apomys_datae	Apomys_datae	IUCN	Apomys_datae	Species	238002
IUCN	1917	RODENTIA	MURIDAE	Apomys_gracilirostris	Apomys_gracilirostris	IUCN	Apomys_gracilirostris	Species	238003
IUCN	1911	RODENTIA	MURIDAE	Apomys_hylocetes	Apomys_hylocetes	IUCN	Apomys_hylocoetes	Species	238004
IUCN	1912	RODENTIA	MURIDAE	Apomys_insignis	Apomys_insignis	IUCN	Apomys_insignis	Species	238005
IUCN	1913	RODENTIA	MURIDAE	Apomys_littoralis	0	0	0	0	0
IUCN	1914	RODENTIA	MURIDAE	Apomys_microdon	Apomys_microdon	IUCN	Apomys_microdon	Species	238006
IUCN	1915	RODENTIA	MURIDAE	Apomys_musculus	Apomys_musculus	IUCN	Apomys_musculus	Species	238007
IUCN	1916	RODENTIA	MURIDAE	Apomys_sacobianus	Apomys_sacobianus	IUCN	Apomys_sacobianus	Species	1595964
IUCN	1933	CHIROPTERA	PTEROPODIDAE	Aproteles_bulmerae	0	0	0	0	0
IUCN	9918	CETARTIODACTYLA	BOVIDAE	Arabitragus_jayakari	Arabitragus_jayakari	IUCN	Hemitragus_jayakari	Species	330465
IUCN	2017	RODENTIA	CRICETIDAE	Arborimus_albipes	Arborimus_albipes	IUCN	Arborimus_albipes	Species	251276
IUCN	42615	RODENTIA	CRICETIDAE	Arborimus_longicaudus	Arborimus_longicaudus	IUCN	Arborimus_longicaudus	Species	251274
IUCN	2018	RODENTIA	CRICETIDAE	Arborimus_pomo	Arborimus_pomo	IUCN	Arborimus_pomo	Species	251277
IUCN	2045	RODENTIA	MURIDAE	Archboldomys_luzonensis	Archboldomys_luzonensis	IUCN	Archboldomys_luzonensis	Species	237995
IUCN	41690	CARNIVORA	VIVERRIDAE	Arctictis_binturong	Arctictis_binturong	IUCN	Arctictis_binturong	Species	94180
IUCN	2053	PRIMATES	LORISIDAE	Arctocebus_aureus	0	0	0	0	0
IUCN	2054	PRIMATES	LORISIDAE	Arctocebus_calabarensis	Arctocebus_calabarensis	IUCN	Arctocebus_calabarensis	Species	261739
IUCN	2055	CARNIVORA	OTARIIDAE	Arctocephalus_australis	Arctocephalus_australis	IUCN	Arctocephalus_australis	Species	161928
IUCN	41664	CARNIVORA	OTARIIDAE	Arctocephalus_forsteri	Arctocephalus_forsteri	IUCN	Arctocephalus_forsteri	Species	29084
IUCN	2057	CARNIVORA	OTARIIDAE	Arctocephalus_galapagoensis	Arctocephalus_galapagoensis	IUCN	Arctocephalus_galapagoensis	Species	30584
IUCN	2058	CARNIVORA	OTARIIDAE	Arctocephalus_gazella	Arctocephalus_gazella	IUCN	Arctocephalus_gazella	Species	37190
IUCN	2059	CARNIVORA	OTARIIDAE	Arctocephalus_philippii	Arctocephalus_philippii	IUCN	Arctocephalus_philippii	Species	161927
IUCN	2060	CARNIVORA	OTARIIDAE	Arctocephalus_pusillus	Arctocephalus_pusillus	COL	Arctocephalus_pusillus_doriferus	Subspecies	37193
IUCN	2060	CARNIVORA	OTARIIDAE	Arctocephalus_pusillus	Arctocephalus_pusillus	COL	Arctocephalus_pusillus_pusillus	Subspecies	37192
IUCN	2060	CARNIVORA	OTARIIDAE	Arctocephalus_pusillus	Arctocephalus_pusillus	IUCN	Arctocephalus_pusillus	Species	37191
IUCN	2061	CARNIVORA	OTARIIDAE	Arctocephalus_townsendi	Arctocephalus_townsendi	IUCN	Arctocephalus_townsendi	Species	161921
IUCN	2062	CARNIVORA	OTARIIDAE	Arctocephalus_tropicalis	Arctocephalus_tropicalis	IUCN	Arctocephalus_tropicalis	Species	37194
IUCN	41691	CARNIVORA	VIVERRIDAE	Arctogalidia_trivirgata	Arctogalidia_trivirgata	IUCN	Arctogalidia_trivirgata	Species	94182
IUCN	41625	CARNIVORA	MUSTELIDAE	Arctonyx_collaris	Arctonyx_collaris	IUCN	Arctonyx_collaris	Species	139309
IUCN	2089	CHIROPTERA	PHYLLOSTOMIDAE	Ardops_nichollsi	Ardops_nichollsi	IUCN	Ardops_nichollsi	Species	148034
IUCN	40031	CHIROPTERA	VESPERTILIONIDAE	Arielulus_aureocollaris	Arielulus_aureocollaris	IUCN	Arielulus_aureocollaris	Species	867897
IUCN	41534	CHIROPTERA	VESPERTILIONIDAE	Arielulus_circumdatus	Arielulus_circumdatus	IUCN	Arielulus_circumdatus	Species	867814
IUCN	40775	CHIROPTERA	VESPERTILIONIDAE	Arielulus_cuprosus	Arielulus_cuprosus	IUCN	Arielulus_cuprosus	Species	526816
IUCN	40776	CHIROPTERA	VESPERTILIONIDAE	Arielulus_societatis	0	0	0	0	0
IUCN	40032	CHIROPTERA	VESPERTILIONIDAE	Arielulus_torquatus	0	0	0	0	0
IUCN	2110	CHIROPTERA	PHYLLOSTOMIDAE	Ariteus_flavescens	Ariteus_flavescens	IUCN	Ariteus_flavescens	Species	148035
IUCN	2121	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_amplus	Artibeus_amplus	IUCN	Artibeus_amplus	Species	283491
IUCN	2125	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_concolor	Artibeus_concolor	IUCN	Artibeus_concolor	Species	40225
IUCN	2126	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_fimbriatus	Artibeus_fimbriatus	IUCN	Artibeus_fimbriatus	Species	51010
IUCN	2127	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_fraterculus	Artibeus_fraterculus	IUCN	Artibeus_fraterculus	Species	51011
IUCN	2131	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_hirsutus	Artibeus_hirsutus	IUCN	Artibeus_hirsutus	Species	51012
IUCN	2132	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_inopinatus	Artibeus_inopinatus	IUCN	Artibeus_inopinatus	Species	51013
IUCN	2135	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_jamaicensis	Artibeus_jamaicensis	IUCN	Artibeus_jamaicensis	Species	9417
IUCN	2135	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_jamaicensis	Artibeus_jamaicensis	MSW3	Artibeus_jamaicensis_aequatorialis	Subspecies	406805
IUCN	2135	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_jamaicensis	Artibeus_jamaicensis	MSW3	Artibeus_jamaicensis_jamaicensis	Subspecies	406806
IUCN	2135	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_jamaicensis	Artibeus_jamaicensis	MSW3	Artibeus_jamaicensis_parvipes	Subspecies	406807
IUCN	2135	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_jamaicensis	Artibeus_jamaicensis	MSW3	Artibeus_jamaicensis_paulus	Subspecies	256420
IUCN	2135	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_jamaicensis	Artibeus_jamaicensis	MSW3	Artibeus_jamaicensis_richardsoni	Subspecies	256419
IUCN	2135	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_jamaicensis	Artibeus_jamaicensis	MSW3	Artibeus_jamaicensis_triomylus	Subspecies	211472
IUCN	2135	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_jamaicensis	Artibeus_jamaicensis	MSW3	Artibeus_jamaicensis_yucatanicus	Subspecies	211471
IUCN	2135	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_jamaicensis	_Matched-manually-to-NCBI	MSW3	Artibeus_planirostris_grenadensis	Subspecies	406809
IUCN	2135	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_jamaicensis	_Matched-manually-to-NCBI	MSW3	Artibeus_planirostris_trinitatis	Subspecies	406812
IUCN	2135	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_jamaicensis	_Matched-manually-to-NCBI	MSW3	Artibeus_schwartzi	Species	406813
IUCN	2136	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_lituratus	Artibeus_lituratus	IUCN	Artibeus_intermedius	Species	51014
IUCN	2136	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_lituratus	Artibeus_lituratus	IUCN	Artibeus_lituratus	Species	27634
IUCN	2137	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_obscurus	Artibeus_obscurus	IUCN	Artibeus_obscurus	Species	40228
IUCN	2139	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_planirostris	Artibeus_planirostris	IUCN	Artibeus_planirostris	Species	40230
IUCN	2139	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_planirostris	_Matched-manually-to-NCBI	NominateSubsp	Artibeus_planirostris_planirostris	Subspecies	406811
IUCN	2139	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_planirostris	_Matched-manually-to-NCBI	REF--Hollis 2005	Artibeus_planirostris_fallax	Subspecies	406808
IUCN	2139	CHIROPTERA	PHYLLOSTOMIDAE	Artibeus_planirostris	_Matched-manually-to-NCBI	REF--Hollis 2005	Artibeus_planirostris_hercules	Subspecies	406810
IUCN	2144	RODENTIA	MURIDAE	Arvicanthis_abyssinicus	Arvicanthis_abyssinicus	IUCN	Arvicanthis_abyssinicus	Species	61154
IUCN	44991	RODENTIA	MURIDAE	Arvicanthis_ansorgei	Arvicanthis_ansorgei	IUCN	Arvicanthis_ansorgei	Species	204747
IUCN	2145	RODENTIA	MURIDAE	Arvicanthis_blicki	0	0	0	0	0
IUCN	2146	RODENTIA	MURIDAE	Arvicanthis_nairobae	Arvicanthis_nairobae	IUCN	Arvicanthis_nairobae	Species	70341
IUCN	2148	RODENTIA	MURIDAE	Arvicanthis_neumanni	Arvicanthis_neumanni	IUCN	Arvicanthis_neumanni	Species	121563
IUCN	2148	RODENTIA	MURIDAE	Arvicanthis_neumanni	Arvicanthis_neumanni	IUCN	Arvicanthis_somalicus	Species	61157
IUCN	2147	RODENTIA	MURIDAE	Arvicanthis_niloticus	Arvicanthis_niloticus	IUCN	Arvicanthis_niloticus	Species	61156
IUCN	2147	RODENTIA	MURIDAE	Arvicanthis_niloticus	Arvicanthis_niloticus	MSW3	Arvicanthis_dembeensis	Species	61155
IUCN	44992	RODENTIA	MURIDAE	Arvicanthis_rufinus	0	0	0	0	0
IUCN	2149	RODENTIA	CRICETIDAE	Arvicola_amphibius	Arvicola_amphibius	IUCN	Arvicola_amphibius	Species	1047088
IUCN	2150	RODENTIA	CRICETIDAE	Arvicola_sapidus	Arvicola_sapidus	IUCN	Arvicola_sapidus	Species	88454
IUCN	136766	RODENTIA	CRICETIDAE	Arvicola_scherman	Arvicola_scherman	IUCN	Arvicola_scherman	Species	1276134
IUCN	2153	CHIROPTERA	HIPPOSIDERIDAE	Asellia_patrizii	0	0	0	0	0
IUCN	2154	CHIROPTERA	HIPPOSIDERIDAE	Asellia_tridens	Asellia_tridens	IUCN	Asellia_tridens	Species	578340
IUCN	2155	CHIROPTERA	HIPPOSIDERIDAE	Aselliscus_stoliczkanus	Aselliscus_stoliczkanus	IUCN	Aselliscus_stoliczkanus	Species	188568
IUCN	2156	CHIROPTERA	HIPPOSIDERIDAE	Aselliscus_tricuspidatus	Aselliscus_tricuspidatus	IUCN	Aselliscus_tricuspidatus	Species	409885
IUCN	40602	EULIPOTYPHLA	ERINACEIDAE	Atelerix_albiventris	Atelerix_albiventris	IUCN	Atelerix_albiventris	Species	9368
IUCN	27926	EULIPOTYPHLA	ERINACEIDAE	Atelerix_algirus	Atelerix_algirus	IUCN	Atelerix_algirus	Species	30576
IUCN	2274	EULIPOTYPHLA	ERINACEIDAE	Atelerix_frontalis	Atelerix_frontalis	IUCN	Atelerix_frontalis	Species	1506268
IUCN	2275	EULIPOTYPHLA	ERINACEIDAE	Atelerix_sclateri	0	0	0	0	0
IUCN	2276	PRIMATES	ATELIDAE	Ateles_belzebuth	Ateles_belzebuth	IUCN	Ateles_belzebuth	Species	9507
IUCN	41547	PRIMATES	ATELIDAE	Ateles_chamek	_Matched-manually-to-NCBI	IUCN	Ateles_belzebuth_chamek	Subspecies	118643
IUCN	135446	PRIMATES	ATELIDAE	Ateles_fusciceps	_Matched-manually-to-NCBI	IUCN	Ateles_fusciceps	Species	9508
IUCN	135446	PRIMATES	ATELIDAE	Ateles_fusciceps	Ateles_fusciceps	MSW3	Ateles_fusciceps_robustus	Subspecies	183327
