species frame Nind size S EstPi_ferretti EstTheta_ferretti
Peropteryx_leucoptera 3 5 378 28 0.0386243386243386 0.0355668466179738
Peropteryx_macrotis 1 6 378 19 0.0250440917107584 0.0234249784243619
Peropteryx_macrotis 2 6 378 3 0.00317460317460318 0.00369959304476506
Peropteryx_macrotis 3 6 378 147 0.19700176366843 0.18132478105341
Petaurista_alborufus 1 9 378 24 0.0296884185773075 0.0238121111042866
Petaurista_alborufus 2 9 378 8 0.0085243974132863 0.00793737036809553
Petaurista_alborufus 3 9 378 150 0.193900646678424 0.14888988411404
Petaurista_elegans 1 10 378 16 0.015814226925338 0.0149982033402249
Petaurista_elegans 2 10 378 13 0.0119929453262787 0.0121860402139327
Petaurista_elegans 3 10 378 124 0.123603762492651 0.116236075886743
Petaurista_leucogenys 1 59 378 25 0.00328199194359335 0.0142472377555211
Petaurista_leucogenys 2 59 378 16 0.00362282894481955 0.00911823216353349
Petaurista_leucogenys 3 59 378 85 0.0327192047217157 0.0484425636060052
Petaurista_petaurista 1 11 378 22 0.0278877207448636 0.0215948312631145
Petaurista_petaurista 2 11 378 8 0.00941100345862251 0.00785266591385981
Petaurista_petaurista 3 11 378 161 0.213455606709575 0.158054294447218
Petaurista_philippensis 1 17 378 32 0.0205718184709781 0.0259204865755676
Petaurista_philippensis 2 17 378 8 0.00410702742635516 0.0064801216438919
Petaurista_philippensis 3 17 378 143 0.0983477436558669 0.115832174384568
Petaurus_norfolcensis 1 120 132 6 0.00220269926152279 0.00847947935130236
Petaurus_norfolcensis 2 120 132 2 0.000376665817842289 0.00282649311710079
Petaurus_norfolcensis 3 120 131 27 0.0250860649603353 0.0384489369059053
Petrogale_lateralis 1 6 378 2 0.00229276895943563 0.00234852043212773
Petrogale_lateralis 2 6 378 4 0.00352733686067019 0.00469704086425547
Petrogale_lateralis 3 6 378 41 0.0388007054673721 0.0481446688586186
Petrogale_xanthopus 1 5 378 1 0.00105820105820106 0.00126984126984126
Petrogale_xanthopus 2 5 378 2 0.00211640211640212 0.00253968253968253
Petrogale_xanthopus 3 5 378 11 0.0137566137566138 0.0139682539682539
Phacochoerus_africanus 1 25 378 10 0.0094038607823069 0.00951643906077972
Phacochoerus_africanus 2 25 378 4 0.00475961428342381 0.00380767000839471
Phacochoerus_africanus 3 25 378 32 0.034687548597323 0.0304719959034399
Phascogale_tapoatafa 1 10 380 22 0.0482456140350877 0.0388063546105646
Phascogale_tapoatafa 2 10 380 6 0.0139097744360902 0.0105906307939401
Phascogale_tapoatafa 3 10 380 134 0.284306599832916 0.237177636694263
Phascolarctos_cinereus 1 12 380 52 0.0447368421052632 0.0515826476265392
Phascolarctos_cinereus 2 12 380 25 0.023006379585327 0.0247993498204515
Phascolarctos_cinereus 3 12 380 129 0.105143540669856 0.128221558223899
Phascolosorex_dorsalis 1 5 382 39 0.0471204188481675 0.0491493383742909
Phascolosorex_dorsalis 2 5 382 7 0.00890052356020942 0.00882167611846247
Phascolosorex_dorsalis 3 5 381 127 0.162117235345582 0.160336664913203
Phataginus_tricuspis 1 107 262 27 0.0354385936573873 0.036320938991273
Phataginus_tricuspis 2 107 262 7 0.0117639272707041 0.00941653973847817
Phataginus_tricuspis 3 107 262 107 0.16850598756317 0.144025721826713
Philander_andersoni 1 17 380 7 0.00763673890608875 0.00707231877715127
Philander_andersoni 2 17 380 1 0.000309597523219814 0.00101033125387875
Philander_andersoni 3 17 380 21 0.0158271810748591 0.0212354257437248
Philander_frenatus 1 27 380 7 0.0060169654906497 0.00603215500559232
Philander_frenatus 2 27 380 5 0.00133453291348028 0.00430862330702725
Philander_frenatus 3 27 380 28 0.0224584818654432 0.0241800751258777
Philander_mcilhennyi 1 16 380 4 0.00326023391812865 0.00333261033987671
Philander_mcilhennyi 2 16 380 2 0.00170426065162907 0.00166630516993835
Philander_mcilhennyi 3 16 380 23 0.0244587284060968 0.0191687261327008
Philander_opossum 1 75 380 25 0.0131490261887504 0.0149285042856155
Philander_opossum 2 75 380 11 0.00304504895672041 0.00656898869616048
Philander_opossum 3 75 380 125 0.0821305286796068 0.0746772064804444
Philantomba_maxwellii 1 14 378 5 0.00364097983145602 0.00547593936430156
Philantomba_maxwellii 2 14 378 2 0.00117959641769166 0.00219145577082348
Philantomba_maxwellii 3 14 378 55 0.0611883707121802 0.0603243113357188
Philantomba_monticola 1 11 378 14 0.015299823633157 0.014395422843104
Philantomba_monticola 2 11 378 4 0.00325476992143659 0.00411255508396258
Philantomba_monticola 3 11 378 95 0.105707108881712 0.0977572190888722
Philantomba_walteri 1 5 132 2 0.00606060606060606 0.00727272727272726
Philantomba_walteri 2 5 132 1 0.00303030303030303 0.00363636363636363
Philantomba_walteri 3 5 131 0 0 0
Phoca_largha 1 53 378 13 0.00291427649918216 0.00761477293308136
Phoca_largha 2 53 378 5 0.000499151442547669 0.00292875882041591
Phoca_largha 3 53 378 33 0.00810929112815905 0.019329808214745
Phoca_vitulina 1 17 378 13 0.00622471210706505 0.0101728161175931
Phoca_vitulina 2 17 378 7 0.00299564270152505 0.00547767021716554
Phoca_vitulina 3 17 378 17 0.0103874883286648 0.0133029133845449
Phocoena_phocoena 1 11 378 9 0.00786703008925231 0.00815237903530181
Phocoena_phocoena 2 11 378 4 0.0025974025974026 0.00362426445049607
Phocoena_phocoena 3 11 378 34 0.0345705734594623 0.0308065579711969
Phodopus_campbelli 1 67 377 18 0.00762603622277402 0.0100125239854101
Phodopus_campbelli 2 67 377 4 0.000317918485700266 0.00222502408270644
Phodopus_campbelli 3 67 377 80 0.0290863980167793 0.0445016126193572
Phodopus_roborovskii 1 122 376 25 0.00353618085785857 0.0124649602610346
Phodopus_roborovskii 2 122 376 12 0.0011576672774301 0.00598318071984176
Phodopus_roborovskii 3 122 375 90 0.0275253530522265 0.0450026229690468
Phodopus_sungorus 1 36 377 13 0.0046266782575099 0.00833790315456179
Phodopus_sungorus 2 36 377 1 0.000286303734579596 0.000641402097896713
Phodopus_sungorus 3 36 377 48 0.0172254160083775 0.0307872830991955
Phyllomys_blainvillii 1 5 377 7 0.00742705570291777 0.0097447795823666
Phyllomys_blainvillii 2 5 377 2 0.00212201591511936 0.00279037321241717
Phyllomys_blainvillii 3 5 377 10 0.0106100795755968 0.0139275766016713
Phyllomys_dasythrix 1 5 374 8 0.00962566844919786 0.0112623181604881
Phyllomys_dasythrix 2 5 374 2 0.00213903743315508 0.00280898876404495
Phyllomys_dasythrix 3 5 374 19 0.0237076648841355 0.0267417311752288
Phyllomys_nigrispinus 1 13 267 13 0.0137328339575531 0.0158524778162749
Phyllomys_nigrispinus 2 13 267 1 0.0010563718428887 0.00121942137048268
Phyllomys_nigrispinus 3 13 267 75 0.0875348122539134 0.0914658974086989
Phyllomys_pattoni 1 15 378 25 0.0202695893172084 0.022952195570112
Phyllomys_pattoni 2 15 378 8 0.00621063240110859 0.00734245557608454
Phyllomys_pattoni 3 15 378 107 0.0755857898715041 0.0981892506914867
Phyllomys_sulinus 1 9 374 5 0.00579322638146168 0.00607355069896445
Phyllomys_sulinus 2 9 374 4 0.00472370766488414 0.00485894595579515
Phyllomys_sulinus 3 9 373 5 0.00565981531128984 0.00608378237441334
Phyllonycteris_poeyi 1 11 378 12 0.0116402116402116 0.0108386397507113
Phyllonycteris_poeyi 2 11 378 4 0.00192400192400192 0.00361287991690377
Phyllonycteris_poeyi 3 11 378 63 0.0791994014216236 0.0569182816099743
Phyllops_falcatus 1 5 374 0 0 0
Phyllops_falcatus 2 5 374 0 0 0
Phyllops_falcatus 3 5 373 12 0.0155495978552279 0.0154423592493297
Phyllotis_andium 1 11 376 8 0.00687728347302815 0.0077577518835444
Phyllotis_andium 2 11 376 5 0.00338491295938104 0.00484812479534946
Phyllotis_andium 3 11 376 91 0.0992217002855301 0.0883482892054196
Phyllotis_darwini 1 10 376 6 0.00524949341438703 0.00575655922231627
Phyllotis_darwini 2 10 376 1 0.000664893617021277 0.00095993819826457
Phyllotis_darwini 3 10 376 22 0.0213884667342114 0.0211234280306061
Phyllotis_limatus 1 5 376 4 0.00647163120567376 0.00700627645599182
Phyllotis_limatus 2 5 376 1 0.00159574468085106 0.00175131348511383
Phyllotis_limatus 3 5 376 11 0.0193262411347518 0.0193690388848129
Phyllotis_magister 1 10 376 7 0.00709219858156028 0.00669647687115091
Phyllotis_magister 2 10 376 3 0.00347222222222222 0.0028688894741356
Phyllotis_magister 3 10 376 33 0.0392434988179669 0.0315849203654371
Phyllotis_osilae 1 17 267 15 0.0128889133680938 0.0169195028032538
Phyllotis_osilae 2 17 267 5 0.00384813101270471 0.00564030196914571
Phyllotis_osilae 3 17 266 106 0.0950531697159296 0.119975398707504
Phyllotis_xanthopygus 1 31 376 48 0.0284430856632526 0.0334956722158422
Phyllotis_xanthopygus 2 31 376 15 0.00754333133390625 0.0104683916526188
Phyllotis_xanthopygus 3 31 376 227 0.200023622702355 0.158431689457666
Physeter_macrocephalus 1 87 378 6 0.000492841408742653 0.00316205943715184
Physeter_macrocephalus 2 87 378 5 0.000430628754516449 0.00263503319344697
Physeter_macrocephalus 3 87 378 13 0.00267825983351283 0.00685147430696824
Pipanacoctomys_aureus 1 12 220 4 0.00303030303030303 0.00602071412359188
Pipanacoctomys_aureus 2 12 220 4 0.00413223140495868 0.00602071412359188
Pipanacoctomys_aureus 3 12 219 52 0.0417877404178774 0.0786266775957661
Pipistrellus_abramus 1 150 378 21 0.0127430274633854 0.0100408772010701
Pipistrellus_abramus 2 150 378 6 0.00155271282788061 0.00286861684823853
Pipistrellus_abramus 3 150 378 44 0.0334978314844087 0.0210366590123319
Pipistrellus_deserti 1 5 207 0 0 0
Pipistrellus_deserti 2 5 207 1 0.00289855072463768 0.00231884057971015
Pipistrellus_deserti 3 5 206 10 0.0281553398058252 0.0233009708737865
Pipistrellus_hesperidus 1 49 379 36 0.0227658696373359 0.0222996922572208
Pipistrellus_hesperidus 2 49 379 6 0.00203004684723494 0.00371661537620347
Pipistrellus_hesperidus 3 49 379 162 0.115507277678249 0.100348615157494
Pipistrellus_kuhlii 1 111 379 23 0.0147826522050782 0.0127916736365226
Pipistrellus_kuhlii 2 111 379 13 0.00393160093806873 0.0072303660009474
Pipistrellus_kuhlii 3 111 379 135 0.0821753470854651 0.0751065833900709
Pipistrellus_maderensis 1 19 329 4 0.0028937592207469 0.00464590520919319
Pipistrellus_maderensis 2 19 329 2 0.00227239832103054 0.00232364391904797
Pipistrellus_maderensis 3 19 329 17 0.0203815008646236 0.0197832810870179
Pipistrellus_nathusii 1 5 359 3 0.00436397400185701 0.00496277915632756
Pipistrellus_nathusii 2 5 359 1 0.00185701021355617 0.00165425971877585
Pipistrellus_nathusii 3 5 358 1 0.00279329608938547 0.0016597510373444
Pipistrellus_pipistrellus 1 83 379 30 0.00647538964482555 0.0176356993038722
Pipistrellus_pipistrellus 2 83 379 9 0.002041810326994 0.00529097639135785
Pipistrellus_pipistrellus 3 83 379 169 0.0755158263195084 0.0993980892971052
Pipistrellus_pygmaeus 1 9 244 5 0.00591985428051002 0.00822648693751394
Pipistrellus_pygmaeus 2 9 244 0 0 0
Pipistrellus_pygmaeus 3 9 243 13 0.0189757658893461 0.0214849398834855
Pipistrellus_rueppellii 1 5 379 1 0.00263852242744063 0.00156637514684767
Pipistrellus_rueppellii 2 5 379 0 0 0
Pipistrellus_rueppellii 3 5 379 7 0.0105540897097625 0.0109646260279337
Plagiodontia_aedium 1 21 374 22 0.019037567179982 0.0164123421103197
Plagiodontia_aedium 2 21 374 9 0.00727822229370217 0.00671413995422168
Plagiodontia_aedium 3 21 374 70 0.0569478509106992 0.0522288812443536
Planigale_ingrami 1 7 382 25 0.037247569184742 0.046465522582244
Planigale_ingrami 2 7 382 9 0.0161431064572426 0.0167120574399604
Planigale_ingrami 3 7 381 82 0.115785526809149 0.152690708211781
Planigale_maculata 1 16 382 39 0.0465387651905977 0.0583485638123555
Planigale_maculata 2 16 382 17 0.0252030473889113 0.0254369167851929
Planigale_maculata 3 16 381 138 0.220623915308955 0.207021148489121
Platanista_gangetica 1 25 379 10 0.0130601149070806 0.00879892423885331
Platanista_gangetica 2 25 379 5 0.00608116597562508 0.00440025895044122
Platanista_gangetica 3 25 379 26 0.0307873305234783 0.0228813465422943
Platyrrhinus_aurarius 1 5 374 0 0 0
Platyrrhinus_aurarius 2 5 374 0 0 0
Platyrrhinus_aurarius 3 5 373 10 0.0117962466487936 0.0128686327077747
Platyrrhinus_dorsalis 1 10 374 7 0.00469399881164587 0.00661604368089069
Platyrrhinus_dorsalis 2 10 374 2 0.00106951871657754 0.0018902981945402
Platyrrhinus_dorsalis 3 10 373 54 0.0315758117366696 0.0511748824891874
Platyrrhinus_guianensis 1 5 374 4 0.00427807486631016 0.00513368983957217
Platyrrhinus_guianensis 2 5 374 1 0.00106951871657754 0.00128342245989304
Platyrrhinus_guianensis 3 5 373 17 0.0203753351206434 0.0218766756032171
Platyrrhinus_helleri 1 17 378 24 0.010932150638033 0.0188945857473701
Platyrrhinus_helleri 2 17 378 13 0.00406551509492686 0.0102335602023216
Platyrrhinus_helleri 3 17 378 143 0.0965323166303559 0.112741623528381
Platyrrhinus_lineatus 1 14 378 16 0.0171429100000529 0.0136013849664216
Platyrrhinus_lineatus 2 14 378 0 0 0
Platyrrhinus_lineatus 3 14 378 126 0.13190865571818 0.107233678120313
Platyrrhinus_recifinus 1 6 374 4 0.00409982174688057 0.00468512083707487
Platyrrhinus_recifinus 2 6 374 1 0.00142602495543672 0.00117100589406299
Platyrrhinus_recifinus 3 6 373 17 0.0178731009830206 0.0199604704408914
Plecotus_auritus 1 21 378 45 0.0443106482359025 0.0399087722397763
Plecotus_auritus 2 21 378 15 0.0147239792603201 0.0133009540045275
Plecotus_auritus 3 21 378 201 0.201304212393209 0.178537170657377
Plecotus_austriacus 1 49 283 14 0.00547075093573278 0.0117020641383828
Plecotus_austriacus 2 49 283 4 0.00269350302528398 0.00334385273611142
Plecotus_austriacus 3 49 283 55 0.0248290766036597 0.0460014314813898
Plecotus_macrobullaris 1 71 378 24 0.00864130289009373 0.0133608619513957
Plecotus_macrobullaris 2 71 378 6 0.00261374696560519 0.00334015243623788
Plecotus_macrobullaris 3 71 378 90 0.0515409680842492 0.0501101225457437
Plecotus_ognevi 1 32 369 2 0.00112553544890288 0.00170928391814026
Plecotus_ognevi 2 32 369 2 0.000338753387533875 0.00170934235316816
Plecotus_ognevi 3 32 369 9 0.00432469954499852 0.00770325872442717
Plecotus_teneriffae 1 12 227 17 0.0310086389381544 0.0261020534678886
Plecotus_teneriffae 2 12 227 3 0.00569254534012243 0.00460838175754681
Plecotus_teneriffae 3 12 226 52 0.102963899424076 0.0802135064689057
Podomys_floridanus 1 9 376 2 0.00214243498817967 0.00200156551016687
Podomys_floridanus 2 9 376 2 0.00132978723404255 0.00200156551016687
Podomys_floridanus 3 9 375 4 0.00323809523809524 0.00401404917210235
Pongo_abelii 1 36 380 18 0.0125925925925926 0.0157492238103033
Pongo_abelii 2 36 380 12 0.00915932994880363 0.0105000152353099
Pongo_abelii 3 36 380 54 0.0452656213182529 0.0472500685588944
Pongo_pygmaeus 1 64 380 8 0.00155822795625427 0.00712089485332261
Pongo_pygmaeus 2 64 380 1 8.22368421052632e-05 0.000890150202021754
Pongo_pygmaeus 3 64 380 7 0.00286131996658312 0.00623105141415228
Potamochoerus_porcus 1 11 378 47 0.0425204425204425 0.0522155456312902
Potamochoerus_porcus 2 11 378 18 0.014045214045214 0.0199974430077282
Potamochoerus_porcus 3 11 378 159 0.147065897065897 0.176712792757191
Potos_flavus 1 30 378 48 0.0327373350361856 0.0320533124478155
Potos_flavus 2 30 378 11 0.00440917107583774 0.00734555076929104
Potos_flavus 3 30 378 194 0.130329015386487 0.129548804476587
Praomys_daltoni 1 135 380 50 0.0183301244978925 0.0250301058820478
Praomys_daltoni 2 135 379 15 0.00469474442658101 0.007523678808455
Praomys_daltoni 3 135 379 197 0.107054285290349 0.0988117297983923
Praomys_degraaffi 1 61 380 19 0.00652866537001019 0.0113135860275882
Praomys_degraaffi 2 61 380 7 0.00200891573195283 0.00417276217132
Praomys_degraaffi 3 61 379 46 0.0214398458674756 0.0274676067075898
Praomys_delectorum 1 74 379 28 0.00981851060397859 0.0155553480100573
Praomys_delectorum 2 74 378 4 0.00117993142631651 0.00222728440408071
Praomys_delectorum 3 74 378 94 0.0472442841825221 0.0523623570826529
Praomys_derooi 1 12 380 9 0.00476190476190476 0.00791895545206654
Praomys_derooi 2 12 379 4 0.00175901495162709 0.00352818494103972
Praomys_derooi 3 12 379 28 0.0154545835284622 0.0247053546825505
Praomys_hartwigi 1 14 380 0 0 0
Praomys_hartwigi 2 14 380 0 0 0
Praomys_hartwigi 3 14 380 11 0.00844418739155581 0.00915920026805025
Praomys_jacksoni 1 146 380 41 0.0122021641085609 0.0202611479095352
Praomys_jacksoni 2 146 380 22 0.00214956888978674 0.0108726495278126
Praomys_jacksoni 3 146 380 171 0.0717424127908826 0.0845354765250384
Praomys_lukolelae 1 21 379 19 0.0179419525065963 0.0155191701275439
Praomys_lukolelae 2 21 378 1 0.000856638951877047 0.000817848168920291
Praomys_lukolelae 3 21 378 82 0.0869614512471655 0.0671344110433535
Praomys_minor 1 45 380 14 0.00836274804794374 0.00924321538303547
Praomys_minor 2 45 380 6 0.00237771340586518 0.00396224621717926
Praomys_minor 3 45 380 58 0.0368688117623148 0.0383418805881307
Praomys_misonnei 1 255 380 41 0.0092999751226242 0.0182246628438366
Praomys_misonnei 2 255 380 15 0.00174309981456183 0.0066683934593502
Praomys_misonnei 3 255 380 145 0.05631275432654 0.0645243271205349
Praomys_morio 1 15 376 3 0.00201854882705947 0.00251200284279124
Praomys_morio 2 15 376 4 0.00240043644298963 0.00334912140570904
Praomys_morio 3 15 375 15 0.0117040293040293 0.0125885942934095
Praomys_mutoni 1 30 380 13 0.00557049121477434 0.00950467633817974
Praomys_mutoni 2 30 380 7 0.00240299023420621 0.00511782402013953
Praomys_mutoni 3 30 379 46 0.0204037170579315 0.0337254786949933
Praomys_petteri 1 12 380 29 0.0259968102073365 0.0259559679740784
Praomys_petteri 2 12 380 0 0 0
Praomys_petteri 3 12 380 76 0.0771850079744816 0.068059916969434
Praomys_rostratus 1 327 380 41 0.00883964499257325 0.0185165642209231
Praomys_rostratus 2 327 380 15 0.00231349167636996 0.00677464736225754
Praomys_rostratus 3 327 380 180 0.0490007503559352 0.0813677195752349
Praomys_tullbergi 1 93 380 19 0.00475237897103662 0.0102053036667552
Praomys_tullbergi 2 93 380 9 0.00214187876061743 0.0048336286767162
Praomys_tullbergi 3 93 380 97 0.0232107909621298 0.0521522011063864
Presbytis_comata 1 5 380 11 0.0152631578947368 0.0138947368421052
Presbytis_comata 2 5 380 3 0.00473684210526316 0.00378947368421051
Presbytis_comata 3 5 380 41 0.0547368421052632 0.0517894736842103
Prionailurus_bengalensis 1 236 378 30 0.0102408024380917 0.0137446671022654
Prionailurus_bengalensis 2 236 378 13 0.00197917127174226 0.00595591971403224
Prionailurus_bengalensis 3 236 378 108 0.0551574861978854 0.0495004126863912
Prionailurus_planiceps 1 26 378 12 0.0109521155173329 0.00832679954208452
Prionailurus_planiceps 2 26 378 0 0 0
Prionailurus_planiceps 3 26 378 27 0.0242680776014109 0.0187420576018626
Prionailurus_viverrinus 1 28 378 18 0.015247868694803 0.0127273253083957
Prionailurus_viverrinus 2 28 378 10 0.00763885801234074 0.00707073628244206
Prionailurus_viverrinus 3 28 378 73 0.0533717602267244 0.0516350214107582
Procapra_gutturosa 1 14 125 0 0 0
Procapra_gutturosa 2 14 125 0 0 0
Procapra_gutturosa 3 14 125 6 0.016967032967033 0.0150937047608494
Procapra_picticaudata 1 15 137 86 0.174070212026416 0.194445239880773
Procapra_picticaudata 2 15 136 21 0.0391941391941392 0.0475807096989965
Procapra_picticaudata 3 15 136 6 0.00756302521008403 0.0135944884854276
Procavia_capensis 1 193 341 43 0.0117489930283534 0.0224688404371283
Procavia_capensis 2 193 341 14 0.00212724086037886 0.00731543642139062
Procavia_capensis 3 193 340 155 0.0688561943837676 0.0811997199427941
Procyon_lotor 1 23 379 18 0.012714594113011 0.0143594530825286
Procyon_lotor 2 23 379 4 0.00264166352556854 0.00319115928982895
Procyon_lotor 3 23 379 49 0.0369624438885653 0.0390917013004046
Proechimys_brevicauda 1 6 378 24 0.0253086419753086 0.0278131880866841
Proechimys_brevicauda 2 6 378 8 0.00758377425044092 0.00926891437840333
Proechimys_brevicauda 3 6 378 121 0.122222222222222 0.140289855072462
Proechimys_cuvieri 1 29 378 31 0.0117754069131555 0.0210245698574805
Proechimys_cuvieri 2 29 378 6 0.002695700104932 0.0040692715853188
Proechimys_cuvieri 3 29 378 157 0.0693719235956054 0.106479273149175
Proechimys_guyannensis 1 30 378 55 0.0198139025725233 0.0367277538464552
Proechimys_guyannensis 2 30 378 20 0.00659855257556407 0.0133555468532564
Proechimys_guyannensis 3 30 378 207 0.101228486285958 0.138229909931204
Proechimys_longicaudatus 1 5 378 33 0.046031746031746 0.0419047619047617
Proechimys_longicaudatus 2 5 378 8 0.0105820105820106 0.0101587301587301
Proechimys_longicaudatus 3 5 378 114 0.164550264550265 0.144761904761904
Proechimys_quadruplicatus 1 6 378 8 0.00828924162257496 0.00926891437840333
Proechimys_quadruplicatus 2 6 378 3 0.00335097001763668 0.00347584289190125
Proechimys_quadruplicatus 3 6 378 60 0.0634920634920635 0.0695329702167103
Proechimys_roberti 1 7 378 24 0.0253212396069539 0.0259151279559441
Proechimys_roberti 2 7 378 7 0.00655076845553036 0.00755857898715037
Proechimys_roberti 3 7 378 121 0.146258503401361 0.130655436777885
Proechimys_simonsi 1 6 378 37 0.0528218694885362 0.0456142513715094
Proechimys_simonsi 2 6 378 6 0.00881834215167549 0.00739508227029022
Proechimys_simonsi 3 6 378 126 0.179365079365079 0.155421240902923
Proedromys_liangshanensis 1 6 380 1 0.00087719298245614 0.00115251632731462
Proedromys_liangshanensis 2 6 380 0 0 0
Proedromys_liangshanensis 3 6 379 12 0.0105540897097625 0.0138666872099068
Prolemur_simus 1 12 378 4 0.0054673721340388 0.00425765134082413
Prolemur_simus 2 12 378 2 0.00211640211640212 0.00212882567041206
Prolemur_simus 3 12 378 20 0.0278151889263 0.0213049595132751
Propithecus_coquereli 1 7 378 3 0.00239355001259763 0.0033441087950061
Propithecus_coquereli 2 7 378 0 0 0
Propithecus_coquereli 3 7 378 13 0.0121693121693122 0.0144938308309795
Propithecus_deckenii 1 8 379 2 0.00179042593290614 0.00203522391097349
Propithecus_deckenii 2 8 379 0 0 0
Propithecus_deckenii 3 8 379 19 0.0196004523181304 0.0193346271542481
Propithecus_diadema 1 20 379 13 0.0105124288293293 0.00976775935277971
Propithecus_diadema 2 20 379 8 0.00505022450585567 0.00601092883247982
Propithecus_diadema 3 20 379 55 0.0513987254856579 0.0413267700145714
Propithecus_edwardsi 1 16 379 2 0.00173702726473175 0.00159031967523921
Propithecus_edwardsi 2 16 379 3 0.0025065963060686 0.00238547951285881
Propithecus_edwardsi 3 16 379 21 0.0220096745822339 0.0166983565900117
Propithecus_tattersalli 1 7 378 2 0.00251952632905014 0.00268943723525852
Propithecus_tattersalli 2 7 378 1 0.00125976316452507 0.00134538197636612
Propithecus_tattersalli 3 7 378 5 0.00585789871504157 0.0067269098818306
Proteles_cristata 1 8 379 11 0.0117791179796457 0.0112119050045867
Proteles_cristata 2 8 379 2 0.00179042593290614 0.00203852818265212
Proteles_cristata 3 8 379 42 0.0473991707500942 0.0428090918356945
Psammomys_obesus 1 7 379 11 0.00929765045860033 0.0118549386596734
Psammomys_obesus 2 7 378 3 0.00226757369614512 0.00324172459748584
Psammomys_obesus 3 7 378 43 0.036029226505417 0.0464647192306304
Psammomys_vexillaris 1 6 379 25 0.0246262093227792 0.0291086918553877
Psammomys_vexillaris 2 6 378 16 0.0165784832451499 0.0186748628564757
Psammomys_vexillaris 3 6 378 96 0.0950617283950617 0.112049177138854
Pseudantechinus_macdonnellensis 1 21 382 22 0.00805146528162106 0.0168960155230365
Pseudantechinus_macdonnellensis 2 21 382 2 0.000809294049207816 0.00153583290821982
Pseudantechinus_macdonnellensis 3 21 381 98 0.0397674200683635 0.0754533798374346
Pseudantechinus_roryi 1 6 380 17 0.0228070175438596 0.0195927775643486
Pseudantechinus_roryi 2 6 380 7 0.00824561403508772 0.00806761429120237
Pseudantechinus_roryi 3 6 380 79 0.105614035087719 0.0910487898578553
Pseudantechinus_woolleyae 1 6 380 19 0.0285087719298246 0.0253592561284868
Pseudantechinus_woolleyae 2 6 380 3 0.00543859649122807 0.00400516220906946
Pseudantechinus_woolleyae 3 6 380 85 0.131578947368421 0.113605987703822
Pseudois_nayaur 1 97 378 52 0.0134496276011863 0.0270857987431995
Pseudois_nayaur 2 97 378 27 0.0073758754191748 0.0140640277926672
Pseudois_nayaur 3 97 378 152 0.066037509283515 0.0791774759860036
Pseudomys_fumeus 1 7 281 6 0.00981189628876462 0.00974632482334784
Pseudomys_fumeus 2 7 281 1 0.00101677681748856 0.00162658931330821
Pseudomys_fumeus 3 7 281 15 0.0218098627351296 0.0244299674267101
Pseudomys_hermannsburgensis 1 8 268 2 0.00319829424307036 0.00347009931093743
Pseudomys_hermannsburgensis 2 8 268 2 0.00355366027007818 0.0034659470700369
Pseudomys_hermannsburgensis 3 8 267 14 0.0234528268236133 0.0243319070752883
Pseudomys_nanus 1 24 281 23 0.0437313426582661 0.0316996458277678
Pseudomys_nanus 2 24 281 4 0.0089661228451264 0.00550997226297566
Pseudomys_nanus 3 24 281 66 0.127676970265959 0.0911796602739254
Pseudorca_crassidens 1 7 378 2 0.00264550264550265 0.00246350926895362
Pseudorca_crassidens 2 7 378 0 0 0
Pseudorca_crassidens 3 7 378 4 0.00592088687326783 0.00492954853551327
Pseudoryzomys_simplex 1 9 376 6 0.00763677811550152 0.00648788092163949
Pseudoryzomys_simplex 2 9 376 0 0 0
Pseudoryzomys_simplex 3 9 376 19 0.0225092874029044 0.020547601299288
Ptenochirus_jagori 1 93 380 12 0.000900568391525798 0.00781417052135922
Ptenochirus_jagori 2 93 380 3 0.000169779286926995 0.00195355645771597
Ptenochirus_jagori 3 93 379 70 0.0246595146549629 0.0456288667729204
Ptenochirus_minor 1 46 256 8 0.00581974637681159 0.00711724777004991
Ptenochirus_minor 2 46 256 1 0.000169836956521739 0.000889655971256239
Ptenochirus_minor 3 46 255 43 0.0467670739793502 0.0384053714527943
Pteromys_volans 1 65 378 26 0.00787565245812541 0.0145598621949201
Pteromys_volans 2 65 378 9 0.00189529753021817 0.00504004119812685
Pteromys_volans 3 65 378 88 0.0270094277486751 0.0492808552442362
Pteronotus_davyi 1 24 378 24 0.0239158318868464 0.0171311896336523
Pteronotus_davyi 2 24 378 5 0.00226035370962907 0.00356888708077654
Pteronotus_davyi 3 24 378 81 0.0889153787704512 0.0578195594299481
Pteronotus_gymnonotus 1 41 378 42 0.00797844883210737 0.02596938025397
Pteronotus_gymnonotus 2 41 378 19 0.00270034843205575 0.0117480529720341
Pteronotus_gymnonotus 3 41 378 172 0.0345754290876242 0.106350795325782
Pteronotus_macleayii 1 7 378 4 0.00302343159486017 0.00431918799265735
Pteronotus_macleayii 2 7 378 3 0.00226757369614512 0.00323939099449301
Pteronotus_macleayii 3 7 378 14 0.018140589569161 0.0151171579743007
Pteronotus_parnellii 1 142 379 51 0.0262584128249783 0.0244073883554319
Pteronotus_parnellii 2 142 379 34 0.00376267598732467 0.0162715922369546
Pteronotus_parnellii 3 142 379 235 0.170935549994035 0.112467749029172
Pteronotus_personatus 1 88 378 56 0.0126374440919826 0.0307789586144478
Pteronotus_personatus 2 88 378 22 0.00332337315000468 0.0120917337413902
